1863.6 3.3       
1866.9 3.37       
1867.8 3.5       
1868.6 2.51       
1869.6 2.54       
1870.55 2.48       
1871.4 1.83       
1872.25 1.32       
1873.3 3.3       
1874.1 2.65       
1874.8 1.85       
1875.75 2.62       
1877 3.43       
1877.85 3.5       
1878.7 2.51       
1879.45 3.15       
1880.4 3.26       
1881.9 3.03       
1882.7 2.97       
1883.65 3.19       
1885.15 2.25       
1886 2.98       
1886.8 3.23       
1888 3.3       
1888.6 3.27       
1889.85 3.38       
1890.8 3.47       
1891.7 3.42       
1892.8 3.11       
1893.7 3.27       
1896.1 2.1       
1897 3.94       
1897.85 3.57       
1898.75 3.54       
1899.75 1.53       
1900.45 2.43       
1901.4 2.49       
1902.25 2.71       
1903.1 3.24       
1904.05 2.26       
1905 1.58       
1905.85 2.81       
1906.75 3.09       
1907.55 2.67       
1908.55 1.51       
1909.5 2.06       
1910.4 3.71       
1911.3 2.22       
1912.25 2.2       
1913.2 2       
1914.1 1.39       
1915 2.63       
1916 2.59       
1917 2.62       
1917.9 2.34       
1918.9 2.55       
1919.6 1.96       
1920.85 2.52       
1921.55 2.09       
1922.55 2.78       
1923.8 3.41       
1925.05 3.31       
1926.4 1.93       
1927.4 1.76       
1928.45 2.43       
1929.35 2.92       
1930.35 3.24       
1931.2 2.85       
1932.05 5.83       
1933.75 3.61       
1934.8 4.04       
1935.75 3.76       
1936.7 2.91       
1938.25 1.69       
1939.9 2.96       
1940.9 2.57       
1941.7 1.16       
1942.95 1.37       
1944.5 2.52       
1945.2 2.1       
1946.25 1.57       
1947.1 2.32       
1947.95 4.08       
1949.1 3.18       
1950.1 3.25       
1950.45 2.24       
1951.3 1.51       
1952.7 2.36       
1953.5 2.63       
1954.3 2.76       
1955.2 2.75       
1956.3 3.4       
1957.25 3.2       
1958.3 3.16       
1959.15 2.23       
1960.05 1.9       
1960.8 1.44       
1961.9 3.34       
1962.8 3.24       
1963.9 2.64       
1964.9 2.57       
1965.75 2.97       
1966.6 2.25       
1967.55 1.87       
1968.5 3.23       
1969.25 3.54       
1970.45 1.85       
1971.4 3.7       
1972.35 3.26       
1973.4 2.56       
1974.25 2.51       
1974.9 1.54       
1976.15 2.68       
1977.1 2.07       
1978.15 2.81       
1978.9 2.19       
1979.9 1.41       
1980.85 2.25       
1981.7 4.33       
1982.3 1.63       
1983.6 2.38       
1984.35 1.59       
1985.65 1.92       
1986.25 2.37       
1987.25 2.74       
1987.9 2.47       
1989.1 2.45       
1990.05 2.34       
1990.85 1.95       
1991.9 2.57       
1992.65 2.89       
1993.5 2.84       
1994.55 2.16       
1995.4 2.43       
1996.2 2.46       
1997.25 2.44       
1997.9 2.69       
1999.05 2.19       
2000.15 1.52       
2000.95 3.51       
2001.9 3.41       
2002.7 2.98       
2003.7 3.19       
2004.9 3.01       
2005.8 3.18       
2006.5 3.07       
2007.4 3.42       
2008.3 3.19       
2009.25 3.07       
2010 3.2       
2010.85 2.09       
2012.15 2.69       
2013 2.53       
2013.75 1.63       
2014.85 3.36       
2015.7 3.1       
2016.75 2.88       
2017.45 3.16       
2018.3 2.74       
2019.85 3.35       
2020.75 3.12       
2021.75 3.2       
2022.35 3.58       
2023.6 2.99       
2024.45 2.71       
2025.3 3.21       
2026.35 3.1       
2027.3 3.01       
2028.35 3.29       
2029.15 2.82       
2030.25 3.1       
2031.45 3.26       
2032.35 3.29       
2033.35 3.07       
2034.35 3.2       
2035.25 2.8       
2036.15 3.07       
2037.05 3.16       
2038.1 3.93       
2039.05 3.05       
2040 2.99       
2040.85 3.24       
2041.75 3.11       
2042.7 3.06       
2044.4 2.96       
2045.3 3.19       
2046.05 3.34       
2047.75 3.12       
2048.65 3.1       
2049.6 3.08       
2050.35 2.93       
2051.35 2.82       
2052.3 2.99       
2053.2 3.3       
2054.25 3.35       
2055.1 3.19       
2056.2 3.31       
2057.9 3.16       
2059.6 3.05       
2060.5 2.94       
2061.4 3.16       
2064.25 3.36       
2064.95 3.27       
2065.35 3.06       
2067.4 1.81       
2068.55 3.41       
2069.45 3.08       
2070.4 3.42       
2071.4 3.17       
2072.2 3.96       
2072.5 3.47       
2076.4 3.14       
2077.4 3.42       
2079 3.06       
2080.85 3.01       
2082.15 3.16       
2082.9 3       
2084.65 3.11       
2086.4 3.14       
2087.2 3.34       
2087.6 3.02       
2088.9 2.67       
2090 3.14       
2091 3.12       
2092 3.3       
2092.9 3.2       
2094.7 3.17       
2098.9 3.3       
2100.9 3.04       
2102.8 2.97       
2105.3 3.03       
2107.65 3.09       
2108.2 3.09       
2109.7 3.01       
2110.55 3.11       
2111.45 3.2       
2111.75 2.65       
2112.75 2.91       
2115.1 3.12       
2116.35 3.2       
2117.55 3.35       
2118.45 3.08       
2120.3 3.54       
2122.2 3.43       
2123.55 2.98       
2125.3 3.2       
2127.1 3.07       
2128 3.39       
2130.1 3.39       
2131.9 3.23       
2132.65 3.16       
2133.35 3.06       
2136 3.11       
2137.1 3.27       
2137.9 3.03       
2138.9 3.02       
2139.65 3.14       
2140.75 3.41       
2141.7 3.15       
2142.9 3.06       
2149.9 3.08       
2150 3.02       
2151.15 3.24       
2152 3.42       
2153 2.99       
2155.7 3.17       
2159.5 3.26       
2160.9 2.6       
2162.4 3.24       
2165.65 3.19       
2166.45 3.37       
2167.9 3.01       
2168.8 3.23       
2170.7 3.14       
2171.45 3.1       
2172.1 3.28       
2175 3.51       
2176.85 3.28       
2178.75 3.12       
2179.7 3.32       
2182.95 3.24       
2183.9 3.65       
2185.6 3.07       
2186.55 3.22       
2187.6 3.1       
2188.5 3.29       
2189.3 3.28       
2193.55 3.7       
2194.15 3.26       
2196.05 3.09       
2196.95 3.48       
2197.8 2.52       
2198.95 3.39       
2199.9 3.22       
2205.6 3.14       
2209.9 3.16       
2210.65 3.37       
2213.65 2.28       
2215.85 2.88       
2217 1.56       
2218.5 1.83       
2219.5 1.72       
2220.1 1.79       
2221.1 2.36       
2222.65 7.2       
2223.4 1.9       
2224.4 2.48       
2225.3 2.5       
2226.2 3.8       
2227.05 1.51       
2227.45 3.22       
2228.8 1.78       
2229.9 1.88       
2230.75 2.37       
2231.9 1.59       
2233 2.48       
2234 2.52       
2234.9 2.33       
2235.8 2.35       
2236.8 1.32       
2238 2.6       
2239.4 2.03       
2241 2.3       
2243.05 2.93       
2243.85 2.2       
2244.95 2.25       
2245.85 4.92       
2246.75 3.61       
2247.65 1.67       
2248.55 2.87       
2249.55 2.79       
2250.4 2.57       
2251.4 2.5       
2251.95 1.28       
2253.1 2.33       
2253.85 1.99       
2254.75 1.51       
2255.9 3.03       
2256.85 3       
2257.8 2.01       
2258.75 1.66       
2259.35 1.64       
2260.7 1.89       
2261.7 1.61       
2262.4 2.02       
2264.7 2.14       
2265.7 1.71       
2267.6 1.58       
2268.35 1.58       
2269.45 1.65       
2270.4 1.79       
2272.45 1.58       
2274.7 1.88       
2275.75 2.13       
2276.65 2.2       
2277.5 2.23       
2278.2 2.29       
2280.1 2.29       
2281.25 2.39       
2282.05 1.63       
2282.9 3.14       
2289.75 1.73       
2290.7 2.71       
2294 2.72       
2296 2.3       
2298 1.4       
2305 3.08       
2311.5 3.66       
2313.85 3.15       
2314.55 3.08       
2320.45 3.2       
2323.9 3.23       
2326.15 2.9       
2327.85 3.08       
2328.15 2.83       
2330.8 2.36       
2331.65 2.32       
2332.6 2.48       
2333.05 3.23       
2335.1 1.93       
2335.6 2.86       
2336.9 1.77       
2339 2.31       
2340 1.69       
2341.2 2.99       
2342 3.42       
2343.05 2.6       
2346.1 3.17       
2347.2 2.76       
2352.25 2.78       
2359 3.78       
2366.6 3.26       
2370.5 3.46       
2371.6 3.53       
2374 3.7       
2377.2 2.87       
2378.1 2.59       
2407.05 3.29       
2409.4 3.12       
2413.25 2.38       
2431 3.13       
2434.1 3.25       
2438.05 3.03       
2443.85 3.03       
2445.9 3       
2448.9 3.56       
2449.5 3.32       
2451.9 3.05       
2454.7 2.98       
2455.1 3.18       
2462 2.98       
2464.1 3.03       
2466 3.1       
2467.8 1.93       
2468.9 1.6       
2469.7 1.86       
2471.6 1.57       
2473.45 1.67       
2474.5 3.09       
2477 2.93       
2478.6 3.11       
2480.8 2.79       
2482 2.85       
2492 3.14       
2497.5 2.79       
2500.2 3.09       
2502.4 2.61       
2503.3 2.73       
2503.9 3.28       
