% DEPTH	TEMP
22.52	-1186.054605376
22.53	-1186.090023644
22.54	-1186.125439904
22.53	-1186.160854156
22.52	-1186.1962664
22.52	-1186.231676636
22.53	-1186.267084864
22.53	-1186.302491084
22.52	-1186.337895296
22.52	-1186.3732975
22.52	-1186.408697696
22.53	-1186.444095884
22.55	-1186.479492064
22.55	-1186.514886236
22.54	-1186.5502784
22.52	-1186.585668556
22.52	-1186.621056704
22.53	-1186.656442844
22.53	-1186.691826976
22.54	-1186.7272091
22.55	-1186.762589216
22.54	-1186.797967324
22.53	-1186.833343424
22.53	-1186.868717516
22.54	-1186.9040896
22.54	-1186.939459676
22.54	-1186.974827744
22.53	-1187.010193804
22.53	-1187.045557856
22.54	-1187.0809199
22.55	-1187.116279936
22.54	-1187.151637964
22.53	-1187.186993984
22.52	-1187.222347996
22.53	-1187.2577
22.53	-1187.293049996
22.52	-1187.328397984
22.53	-1187.363743964
22.55	-1187.399087936
22.56	-1187.4344299
22.55	-1187.469769856
22.54	-1187.505107804
22.53	-1187.540443744
22.54	-1187.575777676
22.56	-1187.6111096
22.55	-1187.646439516
22.54	-1187.681767424
22.55	-1187.717093324
22.55	-1187.752417216
22.55	-1187.7877391
22.54	-1187.823058976
22.54	-1187.858376844
22.54	-1187.893692704
22.54	-1187.929006556
22.54	-1187.9643184
22.54	-1187.999628236
22.55	-1188.034936064
22.55	-1188.070241884
22.55	-1188.105545696
22.54	-1188.1408475
22.54	-1188.176147296
22.54	-1188.211445084
22.55	-1188.246740864
22.55	-1188.282034636
22.54	-1188.3173264
22.55	-1188.352616156
22.57	-1188.387903904
22.56	-1188.423189644
22.54	-1188.458473376
22.55	-1188.4937551
22.56	-1188.529034816
22.56	-1188.564312524
22.56	-1188.599588224
22.57	-1188.634861916
22.56	-1188.6701336
22.55	-1188.705403276
22.56	-1188.740670944
22.57	-1188.775936604
22.56	-1188.811200256
22.55	-1188.8464619
22.55	-1188.881721536
22.55	-1188.916979164
22.55	-1188.952234784
22.56	-1188.987488396
22.56	-1189.02274
22.54	-1189.057989596
22.55	-1189.093237184
22.57	-1189.128482764
22.57	-1189.163726336
22.56	-1189.1989679
22.55	-1189.234207456
22.55	-1189.269445004
22.55	-1189.304680544
22.55	-1189.339914076
22.55	-1189.3751456
22.55	-1189.410375116
22.55	-1189.445602624
22.54	-1189.480828124
22.53	-1189.516051616
22.54	-1189.5512731
22.55	-1189.586492576
22.56	-1189.621710044
22.57	-1189.656925504
22.57	-1189.692138956
22.57	-1189.7273504
22.57	-1189.762559836
22.55	-1189.797767264
22.55	-1189.832972684
22.56	-1189.868176096
22.56	-1189.9033775
22.55	-1189.938576896
22.57	-1189.973774284
22.58	-1190.008969664
22.58	-1190.044163036
22.57	-1190.0793544
22.57	-1190.114543756
22.56	-1190.149731104
22.57	-1190.184916444
22.58	-1190.220099776
22.58	-1190.2552811
22.58	-1190.290460416
22.58	-1190.325637724
22.58	-1190.360813024
22.59	-1190.395986316
22.57	-1190.4311576
22.56	-1190.466326876
22.56	-1190.501494144
22.57	-1190.536659404
22.58	-1190.571822656
22.58	-1190.6069839
22.58	-1190.642143136
22.58	-1190.677300364
22.58	-1190.712455584
22.56	-1190.747608796
22.58	-1190.78276
22.58	-1190.817909196
22.58	-1190.853056384
22.58	-1190.888201564
22.59	-1190.923344736
22.6	-1190.9584859
22.59	-1190.993625056
22.59	-1191.028762204
22.59	-1191.063897344
22.58	-1191.099030476
22.57	-1191.1341616
22.56	-1191.169290716
22.56	-1191.204417824
22.57	-1191.239542924
22.58	-1191.274666016
22.57	-1191.3097871
22.56	-1191.344906176
22.56	-1191.380023244
22.56	-1191.415138304
22.57	-1191.450251356
22.57	-1191.4853624
22.58	-1191.520471436
22.58	-1191.555578464
22.57	-1191.590683484
22.58	-1191.625786496
22.58	-1191.6608875
22.58	-1191.695986496
22.59	-1191.731083484
22.59	-1191.766178464
22.6	-1191.801271436
22.59	-1191.8363624
22.58	-1191.871451356
22.58	-1191.906538304
22.58	-1191.941623244
22.6	-1191.976706176
22.58	-1192.0117871
22.58	-1192.046866016
22.59	-1192.081942924
22.59	-1192.117017824
22.59	-1192.152090716
22.59	-1192.1871616
22.59	-1192.222230476
22.59	-1192.257297344
22.59	-1192.292362204
22.59	-1192.327425056
22.58	-1192.3624859
22.58	-1192.397544736
22.58	-1192.432601564
22.58	-1192.467656384
22.58	-1192.502709196
22.59	-1192.53776
22.59	-1192.572808796
22.59	-1192.607855584
22.6	-1192.642900364
22.6	-1192.677943136
22.6	-1192.7129839
22.59	-1192.748022656
22.59	-1192.783059404
22.61	-1192.818094144
22.61	-1192.853126876
22.61	-1192.8881576
22.6	-1192.923186316
22.59	-1192.958213024
22.6	-1192.993237724
22.59	-1193.028260416
22.59	-1193.0632811
22.61	-1193.098299776
22.61	-1193.133316444
22.61	-1193.168331104
22.6	-1193.203343756
22.59	-1193.2383544
22.59	-1193.273363036
22.59	-1193.308369664
22.6	-1193.343374284
22.61	-1193.378376896
22.61	-1193.4133775
22.61	-1193.448376096
22.6	-1193.483372684
22.58	-1193.518367264
22.59	-1193.553359836
22.61	-1193.5883504
22.61	-1193.623338956
22.61	-1193.658325504
22.61	-1193.693310044
22.6	-1193.728292576
22.6	-1193.7632731
22.6	-1193.798251616
22.6	-1193.833228124
22.59	-1193.868202624
22.58	-1193.903175116
22.59	-1193.9381456
22.59	-1193.973114076
22.6	-1194.008080544
22.61	-1194.043045004
22.62	-1194.078007456
22.61	-1194.1129679
22.59	-1194.147926336
22.61	-1194.182882764
22.61	-1194.217837184
22.59	-1194.252789596
22.58	-1194.28774
22.6	-1194.322688396
22.61	-1194.357634784
22.61	-1194.392579164
22.6	-1194.427521536
22.6	-1194.4624619
22.59	-1194.497400256
22.58	-1194.532336604
22.59	-1194.567270944
22.6	-1194.602203276
22.62	-1194.6371336
22.6	-1194.672061916
22.61	-1194.706988224
22.61	-1194.741912524
22.6	-1194.776834816
22.6	-1194.8117551
22.6	-1194.846673376
22.6	-1194.881589644
22.59	-1194.916503904
22.6	-1194.951416156
22.62	-1194.9863264
22.62	-1195.021234636
22.61	-1195.056140864
22.61	-1195.091045084
22.61	-1195.125947296
22.61	-1195.1608475
22.62	-1195.195745696
22.63	-1195.230641884
22.63	-1195.265536064
22.61	-1195.300428236
22.61	-1195.3353184
22.61	-1195.370206556
22.61	-1195.405092704
22.61	-1195.439976844
22.6	-1195.474858976
22.61	-1195.5097391
22.61	-1195.544617216
22.6	-1195.579493324
22.61	-1195.614367424
22.62	-1195.649239516
22.62	-1195.6841096
22.62	-1195.718977676
22.62	-1195.753843744
22.61	-1195.788707804
22.62	-1195.823569856
22.62	-1195.8584299
22.62	-1195.893287936
22.62	-1195.928143964
22.63	-1195.962997984
22.64	-1195.997849996
22.65	-1196.0327
22.61	-1196.067547996
22.61	-1196.102393984
22.62	-1196.137237964
22.62	-1196.172079936
22.62	-1196.2069199
22.62	-1196.241757856
22.62	-1196.276593804
22.63	-1196.311427744
22.63	-1196.346259676
22.63	-1196.3810896
22.64	-1196.415917516
22.63	-1196.450743424
22.63	-1196.485567324
22.63	-1196.520389216
22.62	-1196.5552091
22.62	-1196.590026976
22.62	-1196.624842844
22.63	-1196.659656704
22.64	-1196.694468556
22.62	-1196.7292784
22.61	-1196.764086236
22.61	-1196.798892064
22.62	-1196.833695884
22.62	-1196.868497696
22.61	-1196.9032975
22.61	-1196.938095296
22.61	-1196.972891084
22.62	-1197.007684864
22.63	-1197.042476636
22.62	-1197.0772664
22.63	-1197.112054156
22.64	-1197.146839904
22.64	-1197.181623644
22.64	-1197.216405376
22.63	-1197.2511851
22.63	-1197.285962816
22.62	-1197.320738524
22.62	-1197.355512224
22.61	-1197.390283916
22.61	-1197.4250536
22.63	-1197.459821276
22.63	-1197.494586944
22.63	-1197.529350604
22.62	-1197.564112256
22.62	-1197.5988719
22.63	-1197.633629536
22.63	-1197.668385164
22.63	-1197.703138784
22.65	-1197.737890396
22.65	-1197.77264
22.64	-1197.807387596
22.64	-1197.842133184
22.64	-1197.876876764
22.65	-1197.911618336
22.65	-1197.9463579
22.62	-1197.981095456
22.62	-1198.015831004
22.63	-1198.050564544
22.64	-1198.085296076
22.64	-1198.1200256
22.65	-1198.154753116
22.64	-1198.189478624
22.64	-1198.224202124
22.64	-1198.258923616
22.64	-1198.2936431
22.65	-1198.328360576
22.65	-1198.363076044
22.65	-1198.397789504
22.64	-1198.432500956
22.64	-1198.4672104
22.65	-1198.501917836
22.64	-1198.536623264
22.63	-1198.571326684
22.64	-1198.606028096
22.65	-1198.6407275
22.64	-1198.675424896
22.65	-1198.710120284
22.65	-1198.744813664
22.64	-1198.779505036
22.65	-1198.8141944
22.64	-1198.848881756
22.64	-1198.883567104
22.65	-1198.918250444
22.64	-1198.952931776
22.63	-1198.9876111
22.64	-1199.022288416
22.65	-1199.056963724
22.65	-1199.091637024
22.65	-1199.126308316
22.65	-1199.1609776
22.65	-1199.195644876
22.64	-1199.230310144
22.64	-1199.264973404
22.65	-1199.299634656
22.65	-1199.3342939
22.65	-1199.368951136
22.64	-1199.403606364
22.64	-1199.438259584
22.64	-1199.472910796
22.64	-1199.50756
22.65	-1199.542207196
22.65	-1199.576852384
22.64	-1199.611495564
22.65	-1199.646136736
22.65	-1199.6807759
22.63	-1199.715413056
22.63	-1199.750048204
22.63	-1199.784681344
22.64	-1199.819312476
22.65	-1199.8539416
22.67	-1199.888568716
22.67	-1199.923193824
22.65	-1199.957816924
22.65	-1199.992438016
22.65	-1200.0270571
22.66	-1200.061674176
22.67	-1200.096289244
22.67	-1200.130902304
22.67	-1200.165513356
22.67	-1200.2001224
22.66	-1200.234729436
22.67	-1200.269334464
22.67	-1200.303937484
22.67	-1200.338538496
22.66	-1200.3731375
22.67	-1200.407734496
22.67	-1200.442329484
22.67	-1200.476922464
22.67	-1200.511513436
22.65	-1200.5461024
22.66	-1200.580689356
22.66	-1200.615274304
22.65	-1200.649857244
22.65	-1200.684438176
22.67	-1200.7190171
22.68	-1200.753594016
22.67	-1200.788168924
22.66	-1200.822741824
22.66	-1200.857312716
22.68	-1200.8918816
22.67	-1200.926448476
22.66	-1200.961013344
22.66	-1200.995576204
22.65	-1201.030137056
22.67	-1201.0646959
22.67	-1201.099252736
22.67	-1201.133807564
22.65	-1201.168360384
22.65	-1201.202911196
22.67	-1201.23746
22.68	-1201.272006796
22.68	-1201.306551584
22.67	-1201.341094364
22.67	-1201.375635136
22.68	-1201.4101739
22.68	-1201.444710656
22.67	-1201.479245404
22.66	-1201.513778144
22.67	-1201.548308876
22.68	-1201.5828376
22.66	-1201.617364316
22.66	-1201.651889024
22.66	-1201.686411724
22.67	-1201.720932416
22.68	-1201.7554511
22.69	-1201.789967776
22.68	-1201.824482444
22.68	-1201.858995104
22.68	-1201.893505756
22.68	-1201.9280144
22.67	-1201.962521036
22.67	-1201.997025664
22.67	-1202.031528284
22.67	-1202.066028896
22.68	-1202.1005275
22.68	-1202.135024096
22.67	-1202.169518684
22.68	-1202.204011264
22.68	-1202.238501836
22.68	-1202.2729904
22.69	-1202.307476956
22.69	-1202.341961504
22.69	-1202.376444044
22.69	-1202.410924576
22.7	-1202.4454031
22.68	-1202.479879616
22.67	-1202.514354124
22.68	-1202.548826624
22.68	-1202.583297116
22.69	-1202.6177656
22.68	-1202.652232076
22.68	-1202.686696544
22.69	-1202.721159004
22.68	-1202.755619456
22.67	-1202.7900779
22.68	-1202.824534336
22.67	-1202.858988764
22.68	-1202.893441184
22.69	-1202.927891596
22.68	-1202.96234
22.68	-1202.996786396
22.7	-1203.031230784
22.7	-1203.065673164
22.69	-1203.100113536
22.69	-1203.1345519
22.69	-1203.168988256
22.7	-1203.203422604
22.7	-1203.237854944
22.69	-1203.272285276
22.68	-1203.3067136
22.69	-1203.341139916
22.68	-1203.375564224
22.67	-1203.409986524
22.67	-1203.444406816
22.68	-1203.4788251
22.69	-1203.513241376
22.7	-1203.547655644
22.7	-1203.582067904
22.69	-1203.616478156
22.68	-1203.6508864
22.68	-1203.685292636
22.67	-1203.719696864
22.68	-1203.754099084
22.69	-1203.788499296
22.7	-1203.8228975
22.68	-1203.857293696
22.67	-1203.891687884
22.68	-1203.926080064
22.69	-1203.960470236
22.69	-1203.9948584
22.69	-1204.029244556
22.69	-1204.063628704
22.68	-1204.098010844
22.68	-1204.132390976
22.68	-1204.1667691
22.7	-1204.201145216
22.71	-1204.235519324
22.7	-1204.269891424
22.69	-1204.304261516
22.7	-1204.3386296
22.7	-1204.372995676
22.71	-1204.407359744
22.7	-1204.441721804
22.69	-1204.476081856
22.7	-1204.5104399
22.7	-1204.544795936
22.7	-1204.579149964
22.7	-1204.613501984
22.69	-1204.647851996
22.7	-1204.6822
22.71	-1204.716545996
22.7	-1204.750889984
22.7	-1204.785231964
22.7	-1204.819571936
22.7	-1204.8539099
22.7	-1204.888245856
22.69	-1204.922579804
22.69	-1204.956911744
22.7	-1204.991241676
22.71	-1205.0255696
22.7	-1205.059895516
22.7	-1205.094219424
22.7	-1205.128541324
22.71	-1205.162861216
22.72	-1205.1971791
22.72	-1205.231494976
22.71	-1205.265808844
22.71	-1205.300120704
22.72	-1205.334430556
22.72	-1205.3687384
22.73	-1205.403044236
22.72	-1205.437348064
22.71	-1205.471649884
22.71	-1205.505949696
22.7	-1205.5402475
22.71	-1205.574543296
22.71	-1205.608837084
22.71	-1205.643128864
22.71	-1205.677418636
22.72	-1205.7117064
22.72	-1205.745992156
22.71	-1205.780275904
22.71	-1205.814557644
22.72	-1205.848837376
22.72	-1205.8831151
22.72	-1205.917390816
22.72	-1205.951664524
22.72	-1205.985936224
22.71	-1206.020205916
22.71	-1206.0544736
22.72	-1206.088739276
22.72	-1206.123002944
22.71	-1206.157264604
22.73	-1206.191524256
22.74	-1206.2257819
22.72	-1206.260037536
22.71	-1206.294291164
22.72	-1206.328542784
22.72	-1206.362792396
22.72	-1206.39704
22.72	-1206.431285596
22.72	-1206.465529184
22.73	-1206.499770764
22.75	-1206.534010336
22.73	-1206.5682479
22.72	-1206.602483456
22.72	-1206.636717004
22.73	-1206.670948544
22.74	-1206.705178076
22.73	-1206.7394056
22.73	-1206.773631116
22.73	-1206.807854624
22.72	-1206.842076124
22.73	-1206.876295616
22.73	-1206.9105131
22.73	-1206.944728576
22.73	-1206.978942044
22.72	-1207.013153504
22.73	-1207.047362956
22.73	-1207.0815704
22.73	-1207.115775836
22.75	-1207.149979264
22.76	-1207.184180684
22.74	-1207.218380096
22.74	-1207.2525775
22.74	-1207.286772896
22.74	-1207.320966284
22.74	-1207.355157664
22.73	-1207.389347036
22.73	-1207.4235344
22.73	-1207.457719756
22.74	-1207.491903104
22.74	-1207.526084444
22.73	-1207.560263776
22.72	-1207.5944411
22.75	-1207.628616416
22.76	-1207.662789724
22.76	-1207.696961024
22.75	-1207.731130316
22.74	-1207.7652976
22.74	-1207.799462876
22.75	-1207.833626144
22.77	-1207.867787404
22.76	-1207.901946656
22.75	-1207.9361039
22.75	-1207.970259136
22.74	-1208.004412364
22.73	-1208.038563584
22.74	-1208.072712796
22.76	-1208.10686
22.76	-1208.141005196
22.75	-1208.175148384
22.76	-1208.209289564
22.77	-1208.243428736
22.77	-1208.2775659
22.76	-1208.311701056
22.77	-1208.345834204
22.78	-1208.379965344
22.78	-1208.414094476
22.78	-1208.4482216
22.78	-1208.482346716
22.77	-1208.516469824
22.77	-1208.550590924
22.76	-1208.584710016
22.76	-1208.6188271
22.76	-1208.652942176
22.77	-1208.687055244
22.77	-1208.721166304
22.77	-1208.755275356
22.76	-1208.7893824
22.77	-1208.823487436
22.78	-1208.857590464
22.78	-1208.891691484
22.79	-1208.925790496
22.79	-1208.9598875
22.79	-1208.993982496
22.8	-1209.028075484
22.8	-1209.062166464
22.79	-1209.096255436
22.79	-1209.1303424
22.79	-1209.164427356
22.78	-1209.198510304
22.78	-1209.232591244
22.78	-1209.266670176
22.78	-1209.3007471
22.78	-1209.334822016
22.77	-1209.368894924
22.78	-1209.402965824
22.8	-1209.437034716
22.8	-1209.4711016
22.78	-1209.505166476
22.78	-1209.539229344
22.78	-1209.573290204
22.78	-1209.607349056
22.78	-1209.6414059
22.79	-1209.675460736
22.78	-1209.709513564
22.79	-1209.743564384
22.79	-1209.777613196
22.78	-1209.81166
22.8	-1209.845704796
22.81	-1209.879747584
22.8	-1209.913788364
22.79	-1209.947827136
22.79	-1209.9818639
22.79	-1210.015898656
22.79	-1210.049931404
22.79	-1210.083962144
22.79	-1210.117990876
22.79	-1210.1520176
22.8	-1210.186042316
22.8	-1210.220065024
22.8	-1210.254085724
22.8	-1210.288104416
22.81	-1210.3221211
22.82	-1210.356135776
22.81	-1210.390148444
22.81	-1210.424159104
22.82	-1210.458167756
22.82	-1210.4921744
22.81	-1210.526179036
22.81	-1210.560181664
22.81	-1210.594182284
22.81	-1210.628180896
22.81	-1210.6621775
22.82	-1210.696172096
22.82	-1210.730164684
22.8	-1210.764155264
22.79	-1210.798143836
22.8	-1210.8321304
22.8	-1210.866114956
22.8	-1210.900097504
22.8	-1210.934078044
22.8	-1210.968056576
22.81	-1211.0020331
22.8	-1211.036007616
22.81	-1211.069980124
22.82	-1211.103950624
22.82	-1211.137919116
22.82	-1211.1718856
22.82	-1211.205850076
22.81	-1211.239812544
22.8	-1211.273773004
22.81	-1211.307731456
22.83	-1211.3416879
22.83	-1211.375642336
22.82	-1211.409594764
22.81	-1211.443545184
22.82	-1211.477493596
22.84	-1211.51144
22.83	-1211.545384396
22.81	-1211.579326784
22.81	-1211.613267164
22.81	-1211.647205536
22.82	-1211.6811419
22.83	-1211.715076256
22.83	-1211.749008604
22.82	-1211.782938944
22.83	-1211.816867276
22.83	-1211.8507936
22.81	-1211.884717916
22.82	-1211.918640224
22.83	-1211.952560524
22.84	-1211.986478816
22.84	-1212.0203951
22.83	-1212.054309376
22.82	-1212.088221644
22.81	-1212.122131904
22.82	-1212.156040156
22.83	-1212.1899464
22.84	-1212.223850636
22.83	-1212.257752864
22.83	-1212.291653084
22.84	-1212.325551296
22.83	-1212.3594475
22.82	-1212.393341696
22.83	-1212.427233884
22.83	-1212.461124064
22.82	-1212.495012236
22.82	-1212.5288984
22.83	-1212.562782556
22.83	-1212.596664704
22.83	-1212.630544844
22.85	-1212.664422976
22.85	-1212.6982991
22.84	-1212.732173216
22.85	-1212.766045324
22.85	-1212.799915424
22.83	-1212.833783516
22.83	-1212.8676496
22.84	-1212.901513676
22.86	-1212.935375744
22.84	-1212.969235804
22.84	-1213.003093856
22.85	-1213.0369499
22.87	-1213.070803936
22.86	-1213.104655964
22.85	-1213.138505984
22.84	-1213.172353996
22.84	-1213.2062
22.85	-1213.240043996
22.85	-1213.273885984
22.85	-1213.307725964
22.84	-1213.341563936
22.84	-1213.3753999
22.85	-1213.409233856
22.85	-1213.443065804
22.86	-1213.476895744
22.86	-1213.510723676
22.86	-1213.5445496
22.85	-1213.578373516
22.86	-1213.612195424
22.86	-1213.646015324
22.85	-1213.679833216
22.85	-1213.7136491
22.84	-1213.747462976
22.85	-1213.781274844
22.86	-1213.815084704
22.85	-1213.848892556
22.85	-1213.8826984
22.86	-1213.916502236
22.87	-1213.950304064
22.88	-1213.984103884
22.88	-1214.017901696
22.87	-1214.0516975
22.87	-1214.085491296
22.88	-1214.119283084
22.87	-1214.153072864
22.86	-1214.186860636
22.86	-1214.2206464
22.87	-1214.254430156
22.88	-1214.288211904
22.87	-1214.321991644
22.87	-1214.355769376
22.88	-1214.3895451
22.88	-1214.423318816
22.88	-1214.457090524
22.88	-1214.490860224
22.88	-1214.524627916
22.89	-1214.5583936
22.89	-1214.592157276
22.89	-1214.625918944
22.89	-1214.659678604
22.89	-1214.693436256
22.89	-1214.7271919
22.89	-1214.760945536
22.88	-1214.794697164
22.88	-1214.828446784
22.87	-1214.862194396
22.86	-1214.89594
22.86	-1214.929683596
22.88	-1214.963425184
22.88	-1214.997164764
22.88	-1215.030902336
22.89	-1215.0646379
22.89	-1215.098371456
22.87	-1215.132103004
22.86	-1215.165832544
22.88	-1215.199560076
22.9	-1215.2332856
22.89	-1215.267009116
22.87	-1215.300730624
22.88	-1215.334450124
22.88	-1215.368167616
22.88	-1215.4018831
22.87	-1215.435596576
22.88	-1215.469308044
22.89	-1215.503017504
22.89	-1215.536724956
22.89	-1215.5704304
22.9	-1215.604133836
22.88	-1215.637835264
22.89	-1215.671534684
22.88	-1215.705232096
22.86	-1215.7389275
22.87	-1215.772620896
22.88	-1215.806312284
22.89	-1215.840001664
22.9	-1215.873689036
22.89	-1215.9073744
22.88	-1215.941057756
22.88	-1215.974739104
22.89	-1216.008418444
22.89	-1216.042095776
22.9	-1216.0757711
22.92	-1216.109444416
22.91	-1216.143115724
22.89	-1216.176785024
22.89	-1216.210452316
22.89	-1216.2441176
22.88	-1216.277780876
22.89	-1216.311442144
22.9	-1216.345101404
22.91	-1216.378758656
22.9	-1216.4124139
22.9	-1216.446067136
22.88	-1216.479718364
22.88	-1216.513367584
22.89	-1216.547014796
22.9	-1216.58066
22.9	-1216.614303196
22.89	-1216.647944384
22.89	-1216.681583564
22.89	-1216.715220736
22.89	-1216.7488559
22.89	-1216.782489056
22.88	-1216.816120204
22.9	-1216.849749344
22.89	-1216.883376476
22.9	-1216.9170016
22.91	-1216.950624716
22.91	-1216.984245824
22.93	-1217.017864924
22.92	-1217.051482016
22.91	-1217.0850971
22.91	-1217.118710176
22.9	-1217.152321244
22.91	-1217.185930304
22.9	-1217.219537356
22.9	-1217.2531424
22.9	-1217.286745436
22.9	-1217.320346464
22.91	-1217.353945484
22.92	-1217.387542496
22.93	-1217.4211375
22.91	-1217.454730496
22.9	-1217.488321484
22.91	-1217.521910464
22.91	-1217.555497436
22.9	-1217.5890824
22.9	-1217.622665356
22.91	-1217.656246304
22.89	-1217.689825244
22.9	-1217.723402176
22.92	-1217.7569771
22.92	-1217.790550016
22.91	-1217.824120924
22.92	-1217.857689824
22.94	-1217.891256716
22.94	-1217.9248216
22.92	-1217.958384476
22.93	-1217.991945344
22.94	-1218.025504204
22.94	-1218.059061056
22.93	-1218.0926159
22.93	-1218.126168736
22.92	-1218.159719564
22.91	-1218.193268384
22.91	-1218.226815196
22.91	-1218.26036
22.92	-1218.293902796
22.93	-1218.327443584
22.92	-1218.360982364
22.91	-1218.394519136
22.92	-1218.4280539
22.93	-1218.461586656
22.93	-1218.495117404
22.92	-1218.528646144
22.92	-1218.562172876
22.92	-1218.5956976
22.93	-1218.629220316
22.92	-1218.662741024
22.93	-1218.696259724
22.93	-1218.729776416
22.92	-1218.7632911
22.92	-1218.796803776
22.93	-1218.830314444
22.92	-1218.863823104
22.92	-1218.897329756
22.93	-1218.9308344
22.93	-1218.964337036
22.93	-1218.997837664
22.92	-1219.031336284
22.93	-1219.064832896
22.94	-1219.0983275
22.94	-1219.131820096
22.93	-1219.165310684
22.93	-1219.198799264
22.94	-1219.232285836
22.95	-1219.2657704
22.95	-1219.299252956
22.96	-1219.332733504
22.96	-1219.366212044
22.95	-1219.399688576
22.95	-1219.4331631
22.95	-1219.466635616
22.93	-1219.500106124
22.93	-1219.533574624
22.92	-1219.567041116
22.93	-1219.6005056
22.94	-1219.633968076
22.94	-1219.667428544
22.94	-1219.700887004
22.94	-1219.734343456
22.93	-1219.7677979
22.94	-1219.801250336
22.94	-1219.834700764
22.93	-1219.868149184
22.94	-1219.901595596
22.94	-1219.93504
22.93	-1219.968482396
22.93	-1220.001922784
22.94	-1220.035361164
22.94	-1220.068797536
22.94	-1220.1022319
22.93	-1220.135664256
22.92	-1220.169094604
22.94	-1220.202522944
22.94	-1220.235949276
22.93	-1220.2693736
22.94	-1220.302795916
22.94	-1220.336216224
22.94	-1220.369634524
22.95	-1220.403050816
22.96	-1220.4364651
22.96	-1220.469877376
22.96	-1220.503287644
22.95	-1220.536695904
22.94	-1220.570102156
22.93	-1220.6035064
22.94	-1220.636908636
22.94	-1220.670308864
22.93	-1220.703707084
22.95	-1220.737103296
22.95	-1220.7704975
22.93	-1220.803889696
22.93	-1220.837279884
22.94	-1220.870668064
22.95	-1220.904054236
22.95	-1220.9374384
22.95	-1220.970820556
22.96	-1221.004200704
22.96	-1221.037578844
22.95	-1221.070954976
22.96	-1221.1043291
22.96	-1221.137701216
22.96	-1221.171071324
22.95	-1221.204439424
22.93	-1221.237805516
22.94	-1221.2711696
22.95	-1221.304531676
22.94	-1221.337891744
22.94	-1221.371249804
22.95	-1221.404605856
22.95	-1221.4379599
22.95	-1221.471311936
22.95	-1221.504661964
22.95	-1221.538009984
22.95	-1221.571355996
22.95	-1221.6047
22.95	-1221.638041996
22.96	-1221.671381984
22.96	-1221.704719964
22.95	-1221.738055936
22.96	-1221.7713899
22.97	-1221.804721856
22.95	-1221.838051804
22.96	-1221.871379744
22.97	-1221.904705676
22.96	-1221.9380296
22.95	-1221.971351516
22.96	-1222.004671424
22.97	-1222.037989324
22.97	-1222.071305216
22.95	-1222.1046191
22.96	-1222.137930976
22.97	-1222.171240844
22.96	-1222.204548704
22.96	-1222.237854556
22.96	-1222.2711584
22.96	-1222.304460236
22.97	-1222.337760064
22.97	-1222.371057884
22.96	-1222.404353696
22.96	-1222.4376475
22.95	-1222.470939296
22.96	-1222.504229084
22.96	-1222.537516864
22.97	-1222.570802636
22.97	-1222.6040864
22.96	-1222.637368156
22.95	-1222.670647904
22.96	-1222.703925644
22.98	-1222.737201376
22.97	-1222.7704751
22.95	-1222.803746816
22.96	-1222.837016524
22.96	-1222.870284224
22.96	-1222.903549916
22.97	-1222.9368136
22.96	-1222.970075276
22.96	-1223.003334944
22.97	-1223.036592604
22.95	-1223.069848256
22.95	-1223.1031019
22.97	-1223.136353536
22.96	-1223.169603164
22.96	-1223.202850784
22.97	-1223.236096396
22.96	-1223.26934
22.96	-1223.302581596
22.95	-1223.335821184
22.97	-1223.369058764
22.97	-1223.402294336
22.97	-1223.4355279
22.97	-1223.468759456
22.97	-1223.501989004
22.97	-1223.535216544
22.97	-1223.568442076
22.96	-1223.6016656
22.97	-1223.634887116
22.97	-1223.668106624
22.97	-1223.701324124
22.97	-1223.734539616
22.96	-1223.7677531
22.96	-1223.800964576
22.98	-1223.834174044
22.98	-1223.867381504
22.97	-1223.900586956
22.97	-1223.9337904
22.98	-1223.966991836
22.98	-1224.000191264
22.96	-1224.033388684
22.96	-1224.066584096
22.96	-1224.0997775
22.97	-1224.132968896
22.98	-1224.166158284
22.97	-1224.199345664
22.97	-1224.232531036
22.99	-1224.2657144
22.98	-1224.298895756
22.98	-1224.332075104
22.99	-1224.365252444
22.98	-1224.398427776
22.98	-1224.4316011
22.98	-1224.464772416
22.99	-1224.497941724
22.99	-1224.531109024
22.98	-1224.564274316
22.97	-1224.5974376
22.97	-1224.630598876
22.97	-1224.663758144
22.95	-1224.696915404
22.95	-1224.730070656
22.95	-1224.7632239
22.97	-1224.796375136
22.98	-1224.829524364
22.98	-1224.862671584
22.99	-1224.895816796
22.99	-1224.92896
22.98	-1224.962101196
22.97	-1224.995240384
22.98	-1225.028377564
23	-1225.061512736
23	-1225.0946459
22.98	-1225.127777056
22.99	-1225.160906204
22.99	-1225.194033344
22.98	-1225.227158476
22.98	-1225.2602816
22.98	-1225.293402716
22.98	-1225.326521824
22.98	-1225.359638924
23	-1225.392754016
23	-1225.4258671
22.99	-1225.458978176
22.98	-1225.492087244
22.98	-1225.525194304
22.98	-1225.558299356
22.98	-1225.5914024
22.99	-1225.624503436
22.98	-1225.657602464
22.97	-1225.690699484
22.98	-1225.723794496
22.98	-1225.7568875
22.99	-1225.789978496
22.99	-1225.823067484
22.98	-1225.856154464
22.98	-1225.889239436
22.97	-1225.9223224
22.98	-1225.955403356
23	-1225.988482304
23	-1226.021559244
