% DEPTH	TEMP
668.08	15.56
668.1	15.56
668.12	15.56
668.14	15.56
668.16	15.56
668.18	15.56
668.2	15.56
668.22	15.56
668.24	15.57
668.26	15.57
668.28	15.57
668.3	15.58
668.32	15.58
668.34	15.57
668.36	15.57
668.38	15.58
668.4	15.58
668.42	15.58
668.44	15.58
668.46	15.58
668.48	15.57
668.5	15.57
668.52	15.56
668.54	15.56
668.56	15.56
668.58	15.55
668.6	15.55
668.62	15.56
668.64	15.57
668.66	15.57
668.68	15.58
668.7	15.59
668.72	15.59
668.74	15.59
668.76	15.59
668.78	15.59
668.8	15.59
668.82	15.58
668.84	15.58
668.86	15.58
668.88	15.58
668.9	15.58
668.92	15.58
668.94	15.58
668.96	15.58
668.98	15.57
669	15.57
669.02	15.58
669.04	15.58
669.06	15.58
669.08	15.58
669.1	15.59
669.12	15.59
669.14	15.6
669.16	15.6
669.18	15.6
669.2	15.59
669.22	15.59
669.24	15.59
669.26	15.59
669.28	15.59
669.3	15.59
669.32	15.59
669.34	15.59
669.36	15.58
669.38	15.58
669.4	15.58
669.42	15.58
669.44	15.58
669.46	15.59
669.48	15.59
669.5	15.58
669.52	15.57
669.54	15.57
669.56	15.58
669.58	15.58
669.6	15.58
669.62	15.59
669.64	15.6
669.66	15.59
669.68	15.59
669.7	15.59
669.72	15.58
669.74	15.58
669.76	15.58
669.78	15.58
669.8	15.58
669.82	15.59
669.84	15.59
669.86	15.59
669.88	15.59
669.9	15.58
669.92	15.58
669.94	15.58
669.96	15.58
669.98	15.59
670	15.59
670.02	15.59
670.04	15.59
670.06	15.6
670.08	15.59
670.1	15.59
670.12	15.59
670.14	15.59
670.16	15.59
670.18	15.59
670.2	15.59
670.22	15.58
670.24	15.58
670.26	15.58
670.28	15.58
670.3	15.58
670.32	15.57
670.34	15.58
670.36	15.58
670.38	15.58
670.4	15.59
670.42	15.6
670.44	15.61
670.46	15.61
670.48	15.61
670.5	15.61
670.52	15.61
670.54	15.61
670.56	15.6
670.58	15.59
670.6	15.59
670.62	15.58
670.64	15.58
670.66	15.59
670.68	15.59
670.7	15.6
670.72	15.61
670.74	15.61
670.76	15.6
670.78	15.6
670.8	15.6
670.82	15.59
670.84	15.59
670.86	15.59
670.88	15.59
670.9	15.59
670.92	15.59
670.94	15.59
670.96	15.59
670.98	15.59
671	15.59
671.02	15.59
671.04	15.59
671.06	15.59
671.08	15.6
671.1	15.6
671.12	15.61
671.14	15.61
671.16	15.61
671.18	15.61
671.2	15.61
671.22	15.6
671.24	15.59
671.26	15.59
671.28	15.59
671.3	15.59
671.32	15.59
671.34	15.59
671.36	15.59
671.38	15.59
671.4	15.58
671.42	15.58
671.44	15.58
671.46	15.59
671.48	15.59
671.5	15.6
671.52	15.61
671.54	15.61
671.56	15.61
671.58	15.61
671.6	15.6
671.62	15.6
671.64	15.59
671.66	15.59
671.68	15.59
671.7	15.59
671.72	15.59
671.74	15.59
671.76	15.59
671.78	15.59
671.8	15.59
671.82	15.59
671.84	15.59
671.86	15.59
671.88	15.59
671.9	15.59
671.92	15.59
671.94	15.6
671.96	15.6
671.98	15.6
672	15.6
672.02	15.61
672.04	15.61
672.06	15.61
672.08	15.6
672.1	15.6
672.12	15.6
672.14	15.59
672.16	15.59
672.18	15.59
672.2	15.59
672.22	15.6
672.24	15.6
672.26	15.6
672.28	15.61
672.3	15.61
672.32	15.61
672.34	15.61
672.36	15.61
672.38	15.61
672.4	15.61
672.42	15.61
672.44	15.61
672.46	15.62
672.48	15.62
672.5	15.62
672.52	15.62
672.54	15.62
672.56	15.61
672.58	15.61
672.6	15.61
672.62	15.61
672.64	15.6
672.66	15.6
672.68	15.61
672.7	15.61
672.72	15.61
672.74	15.61
672.76	15.61
672.78	15.6
672.8	15.6
672.82	15.6
672.84	15.6
672.86	15.61
672.88	15.61
672.9	15.62
672.92	15.62
672.94	15.62
672.96	15.62
672.98	15.62
673	15.63
673.02	15.62
673.04	15.61
673.06	15.61
673.08	15.61
673.1	15.61
673.12	15.61
673.14	15.62
673.16	15.62
673.18	15.63
673.2	15.62
673.22	15.61
673.24	15.61
673.26	15.61
673.28	15.61
673.3	15.61
673.32	15.62
673.34	15.62
673.36	15.62
673.38	15.62
673.4	15.61
673.42	15.62
673.44	15.61
673.46	15.61
673.48	15.61
673.5	15.61
673.52	15.61
673.54	15.61
673.56	15.61
673.58	15.61
673.6	15.61
673.62	15.62
673.64	15.62
673.66	15.62
673.68	15.62
673.7	15.62
673.72	15.62
673.74	15.62
673.76	15.61
673.78	15.61
673.8	15.61
673.82	15.61
673.84	15.61
673.86	15.6
673.88	15.6
673.9	15.61
673.92	15.61
673.94	15.61
673.96	15.62
673.98	15.62
674	15.61
674.02	15.62
674.04	15.62
674.06	15.62
674.08	15.61
674.1	15.62
674.12	15.61
674.14	15.61
674.16	15.6
674.18	15.6
674.2	15.6
674.22	15.61
674.24	15.61
674.26	15.62
674.28	15.62
674.3	15.62
674.32	15.62
674.34	15.61
674.36	15.61
674.38	15.61
674.4	15.61
674.42	15.61
674.44	15.62
674.46	15.63
674.48	15.63
674.5	15.63
674.52	15.64
674.54	15.64
674.56	15.64
674.58	15.64
674.6	15.64
674.62	15.64
674.64	15.63
674.66	15.63
674.68	15.63
674.7	15.62
674.72	15.62
674.74	15.61
674.76	15.61
674.78	15.61
674.8	15.61
674.82	15.62
674.84	15.62
674.86	15.62
674.88	15.63
674.9	15.63
674.92	15.63
674.94	15.63
674.96	15.63
674.98	15.63
675	15.63
675.02	15.63
675.04	15.63
675.06	15.64
675.08	15.64
675.1	15.64
675.12	15.63
675.14	15.63
675.16	15.63
675.18	15.63
675.2	15.63
675.22	15.63
675.24	15.63
675.26	15.63
675.28	15.63
675.3	15.63
675.32	15.64
675.34	15.64
675.36	15.64
675.38	15.64
675.4	15.63
675.42	15.62
675.44	15.62
675.46	15.62
675.48	15.62
675.5	15.62
675.52	15.62
675.54	15.62
675.56	15.62
675.58	15.62
675.6	15.63
675.62	15.63
675.64	15.63
675.66	15.62
675.68	15.62
675.7	15.62
675.72	15.62
675.74	15.62
675.76	15.63
675.78	15.64
675.8	15.64
675.82	15.65
675.84	15.65
675.86	15.65
675.88	15.64
675.9	15.64
675.92	15.63
675.94	15.64
675.96	15.64
675.98	15.64
676	15.64
676.02	15.64
676.04	15.64
676.06	15.63
676.08	15.63
676.1	15.62
676.12	15.63
676.14	15.63
676.16	15.63
676.18	15.63
676.2	15.64
676.22	15.63
676.24	15.63
676.26	15.63
676.28	15.63
676.3	15.63
676.32	15.63
676.34	15.63
676.36	15.63
676.38	15.63
676.4	15.63
676.42	15.63
676.44	15.63
676.46	15.63
676.48	15.63
676.5	15.63
676.52	15.64
676.54	15.64
676.56	15.64
676.58	15.64
676.6	15.64
676.62	15.63
676.64	15.63
676.66	15.63
676.68	15.63
676.7	15.63
676.72	15.63
676.74	15.64
676.76	15.64
676.78	15.64
676.8	15.63
676.82	15.63
676.84	15.64
676.86	15.64
676.88	15.64
676.9	15.64
676.92	15.65
676.94	15.65
676.96	15.65
676.98	15.65
677	15.65
677.02	15.65
677.04	15.65
677.06	15.65
677.08	15.65
677.1	15.65
677.12	15.65
677.14	15.65
677.16	15.64
677.18	15.64
677.2	15.64
677.22	15.64
677.24	15.64
677.26	15.65
677.28	15.66
677.3	15.66
677.32	15.65
677.34	15.65
677.36	15.65
677.38	15.65
677.4	15.65
677.42	15.65
677.44	15.65
677.46	15.66
677.48	15.66
677.5	15.66
677.52	15.65
677.54	15.65
677.56	15.65
677.58	15.64
677.6	15.64
677.62	15.64
677.64	15.65
677.66	15.65
677.68	15.66
677.7	15.66
677.72	15.66
677.74	15.67
677.76	15.66
677.78	15.66
677.8	15.66
677.82	15.65
677.84	15.65
677.86	15.64
677.88	15.64
677.9	15.64
677.92	15.64
677.94	15.65
677.96	15.65
677.98	15.64
678	15.64
678.02	15.65
678.04	15.64
678.06	15.65
678.08	15.65
678.1	15.66
678.12	15.66
678.14	15.66
678.16	15.66
678.18	15.66
678.2	15.66
678.22	15.66
678.24	15.65
678.26	15.65
678.28	15.64
678.3	15.64
678.32	15.64
678.34	15.64
678.36	15.65
678.38	15.65
678.4	15.65
678.42	15.66
678.44	15.65
678.46	15.65
678.48	15.64
678.5	15.64
678.52	15.64
678.54	15.63
678.56	15.64
678.58	15.64
678.6	15.64
678.62	15.64
678.64	15.64
678.66	15.64
678.68	15.64
678.7	15.65
678.72	15.65
678.74	15.65
678.76	15.66
678.78	15.66
678.8	15.65
678.82	15.66
678.84	15.66
678.86	15.66
678.88	15.65
678.9	15.66
678.92	15.67
678.94	15.67
678.96	15.67
678.98	15.68
679	15.67
679.02	15.66
679.04	15.66
679.06	15.66
679.08	15.66
679.1	15.66
679.12	15.67
679.14	15.67
679.16	15.67
679.18	15.66
679.2	15.66
679.22	15.66
679.24	15.66
679.26	15.65
679.28	15.66
679.3	15.66
679.32	15.67
679.34	15.68
679.36	15.68
679.38	15.69
679.4	15.69
679.42	15.68
679.44	15.68
679.46	15.68
679.48	15.68
679.5	15.68
679.52	15.69
679.54	15.69
679.56	15.69
679.58	15.69
679.6	15.68
679.62	15.67
679.64	15.67
679.66	15.66
679.68	15.66
679.7	15.67
679.72	15.67
679.74	15.68
679.76	15.68
679.78	15.68
679.8	15.67
679.82	15.67
679.84	15.67
679.86	15.68
679.88	15.68
679.9	15.68
679.92	15.69
679.94	15.69
679.96	15.7
679.98	15.7
680	15.7
680.02	15.7
680.04	15.69
680.06	15.68
680.08	15.68
680.1	15.68
680.12	15.69
680.14	15.69
680.16	15.69
680.18	15.69
680.2	15.69
680.22	15.69
680.24	15.69
680.26	15.69
680.28	15.7
680.3	15.69
680.32	15.69
680.34	15.69
680.36	15.69
680.38	15.69
680.4	15.69
680.42	15.69
680.44	15.7
680.46	15.69
680.48	15.69
680.5	15.69
680.52	15.69
680.54	15.69
680.56	15.69
680.58	15.69
680.6	15.68
680.62	15.68
680.64	15.68
680.66	15.68
680.68	15.68
680.7	15.69
680.72	15.7
680.74	15.7
680.76	15.7
680.78	15.71
680.8	15.71
680.82	15.7
680.84	15.7
680.86	15.7
680.88	15.7
680.9	15.71
680.92	15.71
680.94	15.71
680.96	15.71
680.98	15.71
681	15.71
681.02	15.71
681.04	15.7
681.06	15.7
681.08	15.71
681.1	15.71
681.12	15.7
681.14	15.69
681.16	15.69
681.18	15.69
681.2	15.69
681.22	15.69
681.24	15.69
681.26	15.69
681.28	15.69
681.3	15.7
681.32	15.7
681.34	15.7
681.36	15.7
681.38	15.7
681.4	15.69
681.42	15.69
681.44	15.68
681.46	15.69
681.48	15.69
681.5	15.69
681.52	15.69
681.54	15.69
681.56	15.7
681.58	15.7
681.6	15.7
681.62	15.7
681.64	15.71
681.66	15.71
681.68	15.71
681.7	15.71
681.72	15.71
681.74	15.71
681.76	15.71
681.78	15.71
681.8	15.72
681.82	15.72
681.84	15.71
681.86	15.71
681.88	15.71
681.9	15.71
681.92	15.72
681.94	15.72
681.96	15.72
681.98	15.71
682	15.71
682.02	15.72
682.04	15.71
682.06	15.72
682.08	15.72
682.1	15.72
682.12	15.72
682.14	15.71
682.16	15.71
682.18	15.72
682.2	15.72
682.22	15.71
682.24	15.71
682.26	15.71
682.28	15.71
682.3	15.71
682.32	15.71
682.34	15.72
682.36	15.72
682.38	15.72
682.4	15.72
682.42	15.72
682.44	15.72
682.46	15.72
682.48	15.72
682.5	15.73
682.52	15.74
682.54	15.74
682.56	15.74
682.58	15.74
682.6	15.74
682.62	15.74
682.64	15.74
682.66	15.74
682.68	15.74
682.7	15.74
682.72	15.74
682.74	15.74
682.76	15.74
682.78	15.74
682.8	15.74
682.82	15.74
682.84	15.74
682.86	15.74
682.88	15.74
682.9	15.73
682.92	15.73
682.94	15.73
682.96	15.73
682.98	15.73
683	15.73
683.02	15.73
683.04	15.74
683.06	15.74
683.08	15.75
683.1	15.76
683.12	15.76
683.14	15.76
683.16	15.75
683.18	15.74
683.2	15.74
683.22	15.73
683.24	15.72
683.26	15.73
683.28	15.73
683.3	15.74
683.32	15.75
683.34	15.76
683.36	15.76
683.38	15.76
683.4	15.75
683.42	15.75
683.44	15.74
683.46	15.74
683.48	15.74
683.5	15.74
683.52	15.75
683.54	15.75
683.56	15.74
683.58	15.75
683.6	15.75
683.62	15.75
683.64	15.75
683.66	15.75
683.68	15.75
683.7	15.75
683.72	15.75
683.74	15.74
683.76	15.74
683.78	15.74
683.8	15.74
683.82	15.74
683.84	15.75
683.86	15.75
683.88	15.75
683.9	15.75
683.92	15.75
683.94	15.75
683.96	15.75
683.98	15.75
684	15.75
684.02	15.75
684.04	15.75
684.06	15.74
684.08	15.74
684.1	15.74
684.12	15.74
684.14	15.75
684.16	15.75
684.18	15.76
684.2	15.76
684.22	15.76
684.24	15.76
684.26	15.76
684.28	15.76
684.3	15.76
684.32	15.76
684.34	15.76
684.36	15.76
684.38	15.75
684.4	15.75
684.42	15.75
684.44	15.76
684.46	15.76
684.48	15.76
684.5	15.76
684.52	15.76
684.54	15.76
684.56	15.77
684.58	15.78
684.6	15.78
684.62	15.78
684.64	15.77
684.66	15.77
684.68	15.77
684.7	15.77
684.72	15.78
684.74	15.78
684.76	15.78
684.78	15.78
684.8	15.78
684.82	15.77
684.84	15.77
684.86	15.77
684.88	15.77
684.9	15.77
684.92	15.77
684.94	15.76
684.96	15.76
684.98	15.75
685	15.75
685.02	15.75
685.04	15.75
685.06	15.75
685.08	15.76
685.1	15.77
685.12	15.77
685.14	15.78
685.16	15.78
685.18	15.78
685.2	15.78
685.22	15.78
685.24	15.77
685.26	15.77
685.28	15.77
685.3	15.76
685.32	15.76
685.34	15.76
685.36	15.77
685.38	15.78
685.4	15.79
685.42	15.8
685.44	15.8
685.46	15.8
685.48	15.8
685.5	15.8
685.52	15.79
685.54	15.78
685.56	15.78
685.58	15.78
685.6	15.78
685.62	15.79
685.64	15.79
685.66	15.79
685.68	15.79
685.7	15.8
685.72	15.8
685.74	15.8
685.76	15.8
685.78	15.81
685.8	15.8
685.82	15.8
685.84	15.79
685.86	15.79
685.88	15.79
685.9	15.79
685.92	15.79
685.94	15.79
685.96	15.79
685.98	15.79
686	15.79
686.02	15.79
686.04	15.8
686.06	15.8
686.08	15.8
686.1	15.8
686.12	15.8
686.14	15.8
686.16	15.81
686.18	15.81
686.2	15.82
686.22	15.82
686.24	15.82
686.26	15.82
686.28	15.82
686.3	15.82
686.32	15.81
686.34	15.81
686.36	15.81
686.38	15.82
686.4	15.81
686.42	15.81
686.44	15.81
686.46	15.81
686.48	15.8
686.5	15.8
686.52	15.8
686.54	15.8
686.56	15.81
686.58	15.81
686.6	15.8
686.62	15.8
686.64	15.8
686.66	15.8
686.68	15.8
686.7	15.8
686.72	15.81
686.74	15.82
686.76	15.82
686.78	15.81
686.8	15.82
686.82	15.82
686.84	15.82
686.86	15.82
686.88	15.82
686.9	15.82
686.92	15.81
686.94	15.81
686.96	15.8
686.98	15.8
687	15.8
687.02	15.8
687.04	15.81
687.06	15.81
687.08	15.82
687.1	15.82
687.12	15.82
687.14	15.82
687.16	15.81
687.18	15.81
687.2	15.81
687.22	15.81
687.24	15.82
687.26	15.83
687.28	15.82
687.3	15.82
687.32	15.83
687.34	15.83
687.36	15.83
687.38	15.83
687.4	15.82
687.42	15.82
687.44	15.82
687.46	15.83
687.48	15.83
687.5	15.83
687.52	15.83
687.54	15.83
687.56	15.83
687.58	15.83
687.6	15.83
687.62	15.83
687.64	15.83
687.66	15.83
687.68	15.83
687.7	15.84
687.72	15.83
687.74	15.83
687.76	15.83
687.78	15.83
687.8	15.83
687.82	15.83
687.84	15.84
687.86	15.84
687.88	15.84
687.9	15.84
687.92	15.84
687.94	15.84
687.96	15.84
687.98	15.83
688	15.83
688.02	15.84
688.04	15.83
688.06	15.83
688.08	15.83
688.1	15.83
688.12	15.83
688.14	15.83
688.16	15.83
688.18	15.83
688.2	15.83
688.22	15.84
688.24	15.84
688.26	15.84
688.28	15.84
688.3	15.83
688.32	15.83
688.34	15.83
688.36	15.84
688.38	15.85
688.4	15.85
688.42	15.85
688.44	15.85
688.46	15.85
688.48	15.85
688.5	15.85
688.52	15.85
688.54	15.84
688.56	15.83
688.58	15.83
688.6	15.82
688.62	15.82
688.64	15.83
688.66	15.84
688.68	15.84
688.7	15.83
688.72	15.83
688.74	15.83
688.76	15.83
688.78	15.83
688.8	15.83
688.82	15.84
688.84	15.84
688.86	15.84
688.88	15.83
688.9	15.83
688.92	15.83
688.94	15.83
688.96	15.83
688.98	15.83
689	15.83
689.02	15.84
689.04	15.84
689.06	15.84
689.08	15.84
689.1	15.85
689.12	15.85
689.14	15.85
689.16	15.85
689.18	15.85
689.2	15.85
689.22	15.85
689.24	15.86
689.26	15.86
689.28	15.85
689.3	15.85
689.32	15.84
689.34	15.84
689.36	15.84
689.38	15.84
689.4	15.84
689.42	15.83
689.44	15.83
689.46	15.83
689.48	15.83
689.5	15.83
689.52	15.83
689.54	15.83
689.56	15.84
689.58	15.84
689.6	15.85
689.62	15.85
689.64	15.85
689.66	15.86
689.68	15.86
689.7	15.85
689.72	15.85
689.74	15.85
689.76	15.85
689.78	15.84
689.8	15.84
689.82	15.85
689.84	15.85
689.86	15.85
689.88	15.85
689.9	15.85
689.92	15.85
689.94	15.84
689.96	15.84
689.98	15.84
690	15.84
690.02	15.85
690.04	15.85
690.06	15.85
690.08	15.85
690.1	15.85
690.12	15.86
690.14	15.86
690.16	15.86
690.18	15.86
690.2	15.86
690.22	15.86
690.24	15.86
690.26	15.86
690.28	15.86
690.3	15.86
690.32	15.87
690.34	15.87
690.36	15.87
690.38	15.87
690.4	15.87
690.42	15.86
690.44	15.86
690.46	15.86
690.48	15.86
690.5	15.86
690.52	15.86
690.54	15.86
690.56	15.86
690.58	15.86
690.6	15.85
690.62	15.85
690.64	15.86
690.66	15.87
690.68	15.88
690.7	15.88
690.72	15.89
690.74	15.89
690.76	15.88
690.78	15.88
690.8	15.88
690.82	15.88
690.84	15.88
690.86	15.89
690.88	15.89
690.9	15.89
690.92	15.88
690.94	15.88
690.96	15.88
690.98	15.87
691	15.86
691.02	15.86
691.04	15.86
691.06	15.86
691.08	15.86
691.1	15.86
691.12	15.87
691.14	15.86
691.16	15.86
691.18	15.85
691.2	15.86
691.22	15.86
691.24	15.87
691.26	15.88
691.28	15.89
691.3	15.89
691.32	15.89
691.34	15.89
691.36	15.89
691.38	15.88
691.4	15.88
691.42	15.89
691.44	15.89
691.46	15.89
691.48	15.89
691.5	15.89
691.52	15.89
691.54	15.88
691.56	15.88
691.58	15.88
691.6	15.88
691.62	15.89
691.64	15.88
691.66	15.88
691.68	15.88
691.7	15.87
691.72	15.87
691.74	15.86
691.76	15.86
691.78	15.86
691.8	15.87
691.82	15.87
691.84	15.88
691.86	15.88
691.88	15.88
691.9	15.89
691.92	15.89
691.94	15.88
691.96	15.89
691.98	15.89
692	15.89
692.02	15.89
692.04	15.89
692.06	15.89
692.08	15.88
692.1	15.88
692.12	15.88
692.14	15.88
692.16	15.88
692.18	15.89
692.2	15.89
692.22	15.89
692.24	15.89
692.26	15.89
692.28	15.89
692.3	15.9
692.32	15.9
692.34	15.9
692.36	15.89
692.38	15.89
692.4	15.89
692.42	15.88
692.44	15.88
692.46	15.89
692.48	15.9
692.5	15.9
692.52	15.9
692.54	15.89
692.56	15.9
692.58	15.9
692.6	15.89
692.62	15.89
692.64	15.9
692.66	15.9
692.68	15.9
692.7	15.91
692.72	15.91
692.74	15.91
692.76	15.91
692.78	15.91
692.8	15.91
692.82	15.91
692.84	15.91
692.86	15.91
692.88	15.91
692.9	15.91
692.92	15.91
692.94	15.91
692.96	15.91
692.98	15.91
693	15.91
693.02	15.91
693.04	15.91
693.06	15.91
693.08	15.91
693.1	15.9
693.12	15.9
693.14	15.9
693.16	15.91
693.18	15.91
693.2	15.91
693.22	15.91
693.24	15.91
693.26	15.91
693.28	15.91
693.3	15.91
693.32	15.91
693.34	15.91
693.36	15.91
693.38	15.91
693.4	15.9
693.42	15.9
693.44	15.9
693.46	15.9
693.48	15.89
693.5	15.89
693.52	15.89
693.54	15.89
693.56	15.89
693.58	15.89
693.6	15.9
693.62	15.91
693.64	15.92
693.66	15.92
693.68	15.92
693.7	15.93
693.72	15.93
693.74	15.92
693.76	15.91
693.78	15.91
693.8	15.9
693.82	15.9
693.84	15.9
693.86	15.91
693.88	15.91
693.9	15.91
693.92	15.91
693.94	15.91
693.96	15.92
693.98	15.92
694	15.92
694.02	15.92
694.04	15.92
694.06	15.92
694.08	15.92
694.1	15.92
694.12	15.92
694.14	15.92
694.16	15.92
694.18	15.92
694.2	15.92
694.22	15.91
694.24	15.92
694.26	15.92
694.28	15.92
694.3	15.92
694.32	15.91
694.34	15.91
694.36	15.92
694.38	15.92
694.4	15.91
694.42	15.92
694.44	15.92
694.46	15.91
694.48	15.92
694.5	15.92
694.52	15.92
694.54	15.92
694.56	15.93
694.58	15.93
694.6	15.93
694.62	15.94
694.64	15.94
694.66	15.93
694.68	15.93
694.7	15.92
694.72	15.92
694.74	15.92
694.76	15.91
694.78	15.92
694.8	15.92
694.82	15.92
694.84	15.92
694.86	15.92
694.88	15.92
694.9	15.92
694.92	15.92
694.94	15.92
694.96	15.92
694.98	15.92
695	15.91
695.02	15.91
695.04	15.91
695.06	15.92
695.08	15.92
695.1	15.92
695.12	15.92
695.14	15.92
695.16	15.92
695.18	15.92
695.2	15.93
695.22	15.93
695.24	15.94
695.26	15.94
695.28	15.93
695.3	15.93
695.32	15.92
695.34	15.92
695.36	15.92
695.38	15.92
695.4	15.93
695.42	15.93
695.44	15.93
695.46	15.93
695.48	15.93
695.5	15.92
695.52	15.92
695.54	15.92
695.56	15.92
695.58	15.92
695.6	15.93
695.62	15.93
695.64	15.94
695.66	15.94
695.68	15.94
695.7	15.95
695.72	15.94
695.74	15.94
695.76	15.94
695.78	15.94
695.8	15.94
695.82	15.94
695.84	15.94
695.86	15.94
695.88	15.93
695.9	15.93
695.92	15.93
695.94	15.93
695.96	15.93
695.98	15.94
696	15.94
696.02	15.93
696.04	15.93
696.06	15.93
696.08	15.93
696.1	15.93
696.12	15.93
696.14	15.93
696.16	15.93
696.18	15.93
696.2	15.94
696.22	15.94
696.24	15.95
696.26	15.95
696.28	15.94
696.3	15.94
696.32	15.94
696.34	15.93
696.36	15.92
696.38	15.92
696.4	15.92
696.42	15.92
696.44	15.93
696.46	15.93
696.48	15.93
696.5	15.93
696.52	15.93
696.54	15.93
696.56	15.92
696.58	15.92
696.6	15.93
696.62	15.93
696.64	15.93
696.66	15.93
696.68	15.93
696.7	15.94
696.72	15.94
696.74	15.95
696.76	15.94
696.78	15.94
696.8	15.94
696.82	15.94
696.84	15.93
696.86	15.92
696.88	15.92
696.9	15.92
696.92	15.93
696.94	15.93
696.96	15.94
696.98	15.94
697	15.94
697.02	15.94
697.04	15.94
697.06	15.94
697.08	15.93
697.1	15.94
697.12	15.94
697.14	15.94
697.16	15.94
697.18	15.94
697.2	15.94
697.22	15.94
697.24	15.93
697.26	15.94
697.28	15.94
697.3	15.94
697.32	15.93
697.34	15.93
697.36	15.93
697.38	15.94
697.4	15.94
697.42	15.94
697.44	15.94
697.46	15.94
697.48	15.94
697.5	15.94
697.52	15.94
697.54	15.95
697.56	15.95
697.58	15.95
697.6	15.95
697.62	15.95
697.64	15.95
697.66	15.95
697.68	15.95
697.7	15.95
697.72	15.95
697.74	15.95
697.76	15.95
697.78	15.95
697.8	15.95
697.82	15.94
697.84	15.94
697.86	15.93
697.88	15.93
697.9	15.94
697.92	15.94
697.94	15.95
697.96	15.95
697.98	15.95
698	15.95
698.02	15.95
698.04	15.95
698.06	15.95
698.08	15.95
698.1	15.95
698.12	15.95
698.14	15.95
698.16	15.95
698.18	15.95
698.2	15.96
698.22	15.96
698.24	15.96
698.26	15.96
698.28	15.96
698.3	15.96
698.32	15.95
698.34	15.94
698.36	15.94
698.38	15.94
698.4	15.95
698.42	15.96
698.44	15.96
698.46	15.96
698.48	15.96
698.5	15.96
698.52	15.96
698.54	15.96
698.56	15.96
698.58	15.96
698.6	15.96
698.62	15.95
698.64	15.94
698.66	15.95
698.68	15.95
698.7	15.95
698.72	15.95
698.74	15.96
698.76	15.96
698.78	15.96
698.8	15.95
698.82	15.95
698.84	15.96
698.86	15.95
698.88	15.95
698.9	15.95
698.92	15.95
698.94	15.94
698.96	15.94
698.98	15.95
699	15.96
699.02	15.96
699.04	15.96
699.06	15.96
699.08	15.96
699.1	15.96
699.12	15.96
699.14	15.96
699.16	15.96
699.18	15.96
699.2	15.97
699.22	15.96
699.24	15.96
699.26	15.96
699.28	15.96
699.3	15.95
699.32	15.95
699.34	15.95
699.36	15.95
699.38	15.95
699.4	15.95
699.42	15.96
699.44	15.96
699.46	15.96
699.48	15.96
699.5	15.97
699.52	15.97
699.54	15.97
699.56	15.97
699.58	15.97
699.6	15.97
699.62	15.96
699.64	15.95
699.66	15.95
699.68	15.95
699.7	15.95
699.72	15.94
699.74	15.94
699.76	15.95
699.78	15.95
699.8	15.96
699.82	15.96
699.84	15.97
699.86	15.97
699.88	15.97
699.9	15.96
699.92	15.96
699.94	15.96
699.96	15.96
699.98	15.96
700	15.96
700.02	15.96
700.04	15.96
700.06	15.96
700.08	15.96
700.1	15.96
700.12	15.96
700.14	15.96
700.16	15.96
700.18	15.97
700.2	15.97
700.22	15.97
700.24	15.97
700.26	15.97
700.28	15.97
700.3	15.96
700.32	15.96
700.34	15.95
700.36	15.95
700.38	15.96
700.4	15.96
700.42	15.96
700.44	15.97
700.46	15.97
700.48	15.98
700.5	15.98
700.52	15.98
700.54	15.98
700.56	15.98
700.58	15.97
700.6	15.96
700.62	15.96
700.64	15.96
700.66	15.96
700.68	15.96
700.7	15.96
700.72	15.96
700.74	15.96
700.76	15.96
700.78	15.96
700.8	15.97
700.82	15.97
700.84	15.97
700.86	15.97
700.88	15.96
700.9	15.96
700.92	15.96
700.94	15.95
700.96	15.95
700.98	15.96
701	15.97
701.02	15.98
701.04	15.98
701.06	15.99
701.08	15.99
701.1	15.98
701.12	15.98
701.14	15.97
701.16	15.97
701.18	15.97
701.2	15.97
701.22	15.97
701.24	15.96
701.26	15.96
701.28	15.96
701.3	15.96
701.32	15.97
701.34	15.97
701.36	15.97
701.38	15.97
701.4	15.97
701.42	15.97
701.44	15.96
701.46	15.96
701.48	15.96
701.5	15.96
701.52	15.96
701.54	15.97
701.56	15.97
701.58	15.97
701.6	15.97
701.62	15.97
701.64	15.97
701.66	15.98
701.68	15.98
701.7	15.98
701.72	15.98
701.74	15.98
701.76	15.98
701.78	15.99
701.8	15.99
701.82	15.98
701.84	15.98
701.86	15.97
701.88	15.97
701.9	15.97
701.92	15.96
701.94	15.97
701.96	15.97
701.98	15.96
702	15.97
702.02	15.97
702.04	15.98
702.06	15.98
702.08	15.98
702.1	15.98
702.12	15.98
702.14	15.97
702.16	15.97
702.18	15.97
702.2	15.96
702.22	15.96
702.24	15.96
702.26	15.96
702.28	15.97
702.3	15.97
702.32	15.98
702.34	15.99
702.36	15.99
702.38	16
702.4	16
702.42	16
702.44	15.99
702.46	15.99
702.48	15.98
702.5	15.98
702.52	15.98
702.54	15.98
702.56	15.98
702.58	15.98
702.6	15.98
702.62	15.98
702.64	15.98
702.66	15.98
702.68	15.98
702.7	15.98
702.72	15.98
702.74	15.98
702.76	15.98
702.78	15.98
702.8	15.98
702.82	15.99
702.84	15.99
702.86	15.98
702.88	15.98
702.9	15.98
702.92	15.98
702.94	15.98
702.96	15.98
702.98	15.98
703	15.99
703.02	16
703.04	16.01
703.06	16.02
703.08	16.03
703.1	16.03
703.12	16.03
703.14	16.02
703.16	16.02
703.18	16.01
703.2	16.01
703.22	16.01
