%     Depth,Temperature_,TC_m,RHOC_m,PHI,    RHOB,TC_m_min,TC_m_max,RHOC_m_miD,RHOC_m_max,    TC.log,      RHOC.log,       RHP,,
%         m,          °C,W/(mK),kJ/(m³K),n/n,g/cm³,    W/(mK),    W/(mK),kJ/(m³K),kJ/(m³K),    W/(mK),   kJ/(m³K),     µW/m³,,
2584.5,77.3813,3.304,2.111,0.169865667,2.513,3.139,3.469,2.006,2.217,2.47545,2.457702927,0.833344,,
2585,77.4016,2.907,2.116,0.167584667,2.516,2.762,3.053,2.010,2.221,2.23422,2.456521951,0.872913,,
2585.5,77.4207,3.354,1.953,0.228472333,2.523,3.186,3.522,1.855,2.051,2.26704,2.455069268,0.854447,,
2586,77.438,4.415,2.030,0.201407333,2.396,4.194,4.635,1.928,2.131,2.95738,2.456715366,0.706721,,
2586.5,77.457,3.840,2.065,0.186406333,2.446,3.648,4.032,1.962,2.169,2.72024,2.453879024,0.751567,,
2587,77.475,2.922,2.023,0.200742333,2.481,2.776,3.068,1.922,2.124,2.12909,2.449732683,0.872913,,
2587.5,77.4921,3.213,2.089,0.172352333,2.432,3.053,3.374,1.984,2.193,2.409,2.444060976,0.79905,,
2588,77.5088,3.000,2.061,0.181362333,2.495,2.850,3.150,1.958,2.164,2.24324,2.439847073,0.85181,,
2588.5,77.5237,2.503,2.101,0.164882,2.492,2.378,2.628,1.996,2.206,1.97987,2.439081707,0.92831,,
2589,77.5456,2.099,2.094,0.167107,2.518,1.994,2.203,1.989,2.199,1.70424,2.437446341,0.988983,,
2589.5,77.5627,2.085,2.033,0.189022333,2.503,1.980,2.189,1.932,2.135,1.6494,2.433373659,0.983708,,
2590,77.5764,2.829,2.064,0.173197667,2.458,2.687,2.970,1.961,2.167,2.16488,2.42530439,0.867637,,
2590.5,77.5915,2.525,2.087,0.159971,2.503,2.399,2.651,1.982,2.191,2.00861,2.416629512,0.904568,,
2591,77.6077,2.539,2.131,0.135486333,2.529,2.412,2.666,2.025,2.238,2.09021,2.404852927,0.925671,,
2591.5,77.6266,2.451,2.103,0.146881667,2.584,2.329,2.574,1.998,2.208,1.9953,2.403507561,0.938862,,
2592,77.647,2.543,2.103,0.145005667,2.552,2.415,2.670,1.998,2.208,2.06418,2.399576341,0.938862,,
2592.5,77.665,2.608,2.118,0.135445667,2.549,2.478,2.739,2.013,2.224,2.13938,2.393607073,0.92831,,
2593,77.6872,2.424,2.105,0.141256333,2.566,2.303,2.545,2.000,2.211,1.99214,2.394109756,0.944137,,
2593.5,77.7035,3.116,2.138,0.1293696,2.561,2.960,3.272,2.031,2.245,2.51988,2.398471951,0.843896,,
2594,77.7178,3.010,2.141,0.134075,2.594,2.859,3.160,2.034,2.248,2.42655,2.410626829,0.854447,,
2594.5,77.7365,2.995,2.086,0.157383333,2.576,2.845,3.145,1.982,2.190,2.32802,2.410957561,0.867637,,
2595,77.7604,2.879,2.094,0.151260667,2.521,2.735,3.023,1.989,2.199,2.27325,2.40497561,0.904568,,
2595.5,77.7776,2.869,2.064,0.160325333,2.532,2.726,3.013,1.961,2.168,2.23495,2.398825366,0.90193,,
2596,77.7912,2.773,2.113,0.138248667,2.515,2.635,2.912,2.007,2.218,2.24649,2.394403902,0.88874,,
2596.5,77.8044,2.186,2.095,0.143226333,2.576,2.077,2.296,1.990,2.200,1.81839,2.389219024,0.967879,,
2597,77.8186,2.478,2.149,0.116812667,2.561,2.354,2.602,2.041,2.256,2.10109,2.382425122,0.925671,,
2597.5,77.8322,2.512,2.103,0.13204,2.618,2.387,2.638,1.998,2.208,2.08138,2.373250976,0.92831,,
2598,77.8523,2.337,2.020,0.162115,2.581,2.220,2.454,1.919,2.122,1.87686,2.365718049,0.973156,,
2598.5,77.8683,2.395,2.026,0.158778333,2.523,2.275,2.515,1.925,2.127,1.92437,2.363149756,0.936224,,
2599,77.8865,2.973,2.015,0.165134,2.536,2.825,3.122,1.914,2.115,2.28525,2.367312927,0.896654,,
2599.5,77.9004,2.589,2.065,0.145438333,2.522,2.459,2.718,1.962,2.168,2.09476,2.368329512,0.936224,,
2600,77.9134,2.985,2.039,0.154426,2.552,2.836,3.134,1.937,2.141,2.33237,2.364912195,0.896654,,
2600.5,77.9268,2.633,2.062,0.144236333,2.525,2.501,2.765,1.959,2.165,2.12924,2.363189512,0.957328,,
2601,77.9436,2.467,2.060,0.145974333,2.543,2.344,2.590,1.957,2.162,2.00895,2.364667073,0.970517,,
2601.5,77.9622,2.561,2.091,0.133084667,2.543,2.433,2.689,1.986,2.195,2.11289,2.364670244,0.936224,,
2602,77.9808,2.710,2.039,0.156637667,2.572,2.574,2.845,1.937,2.141,2.14208,2.369684878,0.917759,,
2602.5,77.9956,2.587,2.128,0.1214732,2.532,2.458,2.717,2.022,2.234,2.16812,2.373584634,0.904568,,
2603,78.0137,2.356,2.097,0.139627667,2.606,2.238,2.474,1.992,2.202,1.94817,2.383810732,0.938862,,
2603.5,78.0256,2.322,2.079,0.150215,2.569,2.206,2.438,1.975,2.182,1.89696,2.38972878,0.933585,,
2604,78.0382,2.092,2.056,0.159635,2.555,1.987,2.196,1.954,2.159,1.7155,2.39054122,0.952051,,
2604.5,78.0552,2.191,2.087,0.151843333,2.529,2.082,2.301,1.983,2.192,1.80178,2.400458293,0.923034,,
2605,78.069,2.709,2.105,0.146669333,2.553,2.574,2.845,2.000,2.211,2.17398,2.405354634,0.88874,,
2605.5,78.0834,3.013,2.105,0.149408,2.545,2.863,3.164,2.000,2.210,2.37001,2.410655366,0.912482,,
2606,78.0978,2.733,2.105,0.152076,2.538,2.596,2.870,2.000,2.211,2.17247,2.416278293,0.933585,,
2606.5,78.1173,2.731,2.058,0.175569667,2.531,2.594,2.868,1.955,2.161,2.09542,2.425632683,0.923034,,
2607,78.1341,2.945,2.162,0.136129667,2.489,2.798,3.093,2.054,2.270,2.37402,2.43282439,0.875551,,
2607.5,78.1502,2.646,2.155,0.142500333,2.564,2.513,2.778,2.047,2.263,2.14347,2.43949561,0.933585,,
2608,78.1667,2.620,2.152,0.148744667,2.552,2.489,2.751,2.045,2.260,2.10656,2.449503171,0.946776,,
2608.5,78.1777,2.903,2.129,0.161441333,2.532,2.758,3.049,2.023,2.236,2.25335,2.455439268,0.925671,,
2609,78.1906,3.535,1.929,0.241702,2.513,3.359,3.712,1.832,2.025,2.30653,2.465708537,0.891379,,
2609.5,78.2107,2.345,2.031,0.209118,2.352,2.228,2.462,1.929,2.132,1.76579,2.474014634,0.946776,,
2610,78.2271,2.283,2.147,0.163996,2.418,2.169,2.397,2.039,2.254,1.83579,2.475315122,0.938862,,
2610.5,78.2462,3.118,2.163,0.161066333,2.519,2.962,3.274,2.055,2.271,2.39392,2.482983659,0.854447,,
2611,78.2577,2.760,2.114,0.185725,2.521,2.622,2.898,2.008,2.219,2.08111,2.491811951,0.904568,,
2611.5,78.2722,3.446,2.153,0.178343667,2.478,3.273,3.618,2.046,2.261,2.52575,2.509445122,0.828067,,
2612,78.2901,4.814,2.088,0.209137333,2.493,4.573,5.055,1.984,2.193,3.11875,2.519422683,0.727825,,
2612.5,78.3115,4.127,2.107,0.203962,2.423,3.921,4.333,2.002,2.213,2.78866,2.523964878,0.74629,,
2613,78.3295,3.913,2.057,0.226339333,2.433,3.718,4.109,1.954,2.160,2.56377,2.53075122,0.806964,,
2613.5,78.3476,2.544,2.114,0.208819333,2.392,2.417,2.671,2.009,2.220,1.88396,2.539332195,0.88874,,
2614,78.361,3.276,2.074,0.225236667,2.426,3.113,3.440,1.970,2.177,2.2387,2.541389756,0.841257,,
2614.5,78.3773,2.489,2.065,0.231520667,2.392,2.364,2.613,1.962,2.168,1.79302,2.547683902,0.967879,,
2615,78.3945,1.837,2.146,0.204082667,2.389,1.745,1.929,2.039,2.253,1.46405,2.55491439,0.978431,,
2615.5,78.4117,1.426,2.043,0.248319333,2.432,1.355,1.498,1.940,2.145,1.15224,2.56585122,1.08131,,
2616,78.4262,1.573,2.134,0.218419333,2.352,1.494,1.652,2.028,2.241,1.27634,2.574687561,1.04966,,
2616.5,78.4477,1.950,2.177,0.206831667,2.409,1.852,2.047,2.068,2.286,1.53023,2.58524439,0.988983,,
2617,78.472,3.030,2.272,0.170945667,2.44,2.878,3.181,2.158,2.385,2.29979,2.592934146,0.793773,,
2617.5,78.4906,3.898,2.202,0.207505333,2.509,3.703,4.093,2.092,2.312,2.64727,2.606058293,0.74629,,
2618,78.514,2.922,2.216,0.206975,2.429,2.776,3.068,2.105,2.326,2.10846,2.616031707,0.864999,,
2618.5,78.5316,1.778,2.231,0.203314,2.429,1.689,1.867,2.119,2.342,1.4276,2.620783659,0.996897,,
2619,78.5455,3.032,1.989,0.300442,2.439,2.880,3.183,1.889,2.088,1.86722,2.638191951,0.904568,,
2619.5,78.5673,3.397,2.150,0.249519333,2.253,3.227,3.567,2.043,2.258,2.20784,2.649201707,0.820153,,
2620,78.5895,3.097,2.209,0.227073667,2.337,2.942,3.252,2.099,2.320,2.13653,2.649927561,0.854447,,
2620.5,78.6137,4.604,2.160,0.253062333,2.392,4.374,4.835,2.052,2.268,2.75387,2.663696341,0.804325,,
2621,78.6361,2.944,2.153,0.254836,2.335,2.796,3.091,2.045,2.261,1.96603,2.661902195,0.91512,,
2621.5,78.6558,2.179,2.296,0.200094333,2.335,2.070,2.288,2.181,2.411,1.68538,2.666908049,0.959965,,
2622,78.6776,1.889,2.274,0.21208,2.452,1.795,1.984,2.161,2.388,1.48349,2.672065122,0.952051,,
2622.5,78.7042,2.031,2.304,0.20243,2.433,1.930,2.133,2.189,2.420,1.58908,2.677968537,0.957328,,
2623,78.7336,2.583,2.298,0.208963333,2.438,2.454,2.712,2.183,2.413,1.90644,2.68495,0.917759,,
2623.5,78.763,2.875,2.297,0.202419333,2.438,2.732,3.019,2.182,2.411,2.09665,2.671747073,0.854447,,
2624,78.788,2.364,2.320,0.198613,2.436,2.246,2.483,2.204,2.436,1.80309,2.683734878,0.896654,,
2624.5,78.8076,2.104,2.297,0.209272,2.446,1.998,2.209,2.182,2.412,1.62013,2.684782195,0.959965,,
2625,78.8318,2.104,2.289,0.213502333,2.429,1.999,2.210,2.174,2.403,1.61214,2.686211707,0.930948,,
2625.5,78.8528,2.166,2.339,0.193318,2.409,2.058,2.275,2.222,2.456,1.69236,2.689349756,0.936224,,
2626,78.8699,2.365,2.258,0.228885667,2.455,2.247,2.484,2.145,2.371,1.73066,2.690924146,0.938862,,
2626.5,78.8894,2.549,2.249,0.237875,2.395,2.421,2.676,2.137,2.362,1.80949,2.701312683,0.92831,,
2627,78.9186,1.647,2.300,0.217746667,2.366,1.565,1.729,2.185,2.415,1.32386,2.702863415,1.01272,,
2627.5,78.944,2.183,2.204,0.253672667,2.406,2.074,2.292,2.094,2.314,1.57596,2.697701707,0.973156,,
2628,78.975,2.888,2.147,0.279857667,2.335,2.743,3.032,2.040,2.254,1.86379,2.707603902,0.886102,,
2628.5,79.0012,3.017,2.127,0.287037667,2.283,2.866,3.168,2.020,2.233,1.90143,2.707452439,0.90193,,
2629,79.0206,3.106,2.112,0.295662333,2.274,2.951,3.261,2.006,2.218,1.91396,2.714541951,0.941499,,
2629.5,79.0452,2.071,1.990,0.332427667,2.249,1.968,2.175,1.890,2.089,1.375,2.707939512,0.975793,,
2630,79.068,1.730,2.263,0.234320667,2.18,1.644,1.817,2.149,2.376,1.35213,2.704876585,0.983708,,
2630.5,79.0866,2.957,2.085,0.308937667,2.372,2.809,3.105,1.981,2.190,1.81041,2.723230244,0.938862,,
2631,79.117,2.246,2.368,0.207842,2.237,2.133,2.358,2.249,2.486,1.70929,2.73823561,0.90193,,
2631.5,79.1505,3.112,2.323,0.228586333,2.428,2.957,3.268,2.206,2.439,2.13958,2.740248293,0.909845,,
2632,79.1724,2.577,2.392,0.192116667,2.393,2.448,2.706,2.272,2.511,1.95014,2.729408293,0.899293,,
2632.5,79.2014,2.548,2.400,0.188807667,2.469,2.421,2.676,2.280,2.520,1.94177,2.730704878,0.907206,,
2633,79.2223,1.856,2.391,0.19611,2.476,1.763,1.949,2.271,2.511,1.48943,2.735950488,0.978431,,
2633.5,79.243,2.283,2.383,0.197358,2.458,2.169,2.397,2.264,2.502,1.75623,2.731736098,0.920396,,
2634,79.2675,2.552,2.331,0.216651,2.462,2.425,2.680,2.215,2.448,1.86783,2.725336585,0.994259,,
2634.5,79.295,1.711,2.285,0.238015667,2.412,1.626,1.797,2.171,2.400,1.33559,2.729107317,0.981069,,
2635,79.3224,2.551,2.234,0.255388333,2.366,2.423,2.678,2.122,2.346,1.7656,2.723261707,0.965242,,
2635.5,79.3458,2.011,2.324,0.217006667,2.335,1.910,2.111,2.208,2.441,1.54874,2.720497561,0.952051,,
2636,79.369,2.611,2.271,0.239222,2.409,2.481,2.742,2.158,2.385,1.83961,2.720877317,0.920396,,
2636.5,79.4001,2.969,2.288,0.229951,2.357,2.821,3.117,2.174,2.402,2.05863,2.716128293,0.875551,,
2637,79.4347,2.115,2.352,0.205714667,2.376,2.009,2.220,2.234,2.469,1.63409,2.721534634,0.912482,,
2637.5,79.4678,2.279,2.229,0.25616,2.44,2.165,2.393,2.118,2.341,1.6219,2.721417561,0.938862,,
2638,79.4845,3.748,2.047,0.317968,2.327,3.561,3.936,1.945,2.149,2.09766,2.71575,0.907206,,
2638.5,79.5002,2.076,2.160,0.281077333,2.209,1.972,2.180,2.052,2.268,1.4674,2.719010976,0.95469,,
2639,79.5393,2.198,2.242,0.252734333,2.287,2.088,2.308,2.129,2.354,1.58592,2.723850244,0.962603,,
2639.5,79.5656,1.663,2.323,0.218278,2.347,1.579,1.746,2.207,2.439,1.33289,2.721925854,0.99162,,
2640,79.5876,2.393,2.328,0.215191667,2.408,2.274,2.513,2.212,2.445,1.77964,2.720280244,0.959965,,
2640.5,79.6088,3.734,2.185,0.275719333,2.429,3.548,3.921,2.076,2.294,2.25979,2.726799268,0.854447,,
2641,79.6354,2.179,2.301,0.226263,2.289,2.070,2.288,2.186,2.416,1.63001,2.719675854,0.907206,,
2641.5,79.6604,2.454,2.379,0.198186,2.395,2.331,2.576,2.260,2.498,1.85851,2.730096098,0.846533,,
2642,79.6782,2.869,2.357,0.211086667,2.46,2.726,3.013,2.239,2.474,2.06495,2.735141951,0.864999,,
2642.5,79.7083,2.713,2.302,0.236132667,2.423,2.577,2.849,2.187,2.417,1.90282,2.738521707,0.917759,,
2643,79.7348,2.680,2.371,0.208805333,2.366,2.546,2.814,2.253,2.490,1.96345,2.742627317,0.864999,,
2643.5,79.752,2.583,2.238,0.259431,2.432,2.454,2.712,2.126,2.350,1.77185,2.733883415,0.912482,,
2644,79.778,2.354,2.313,0.232958333,2.329,2.237,2.472,2.197,2.429,1.71484,2.740907073,0.965242,,
2644.5,79.8107,2.480,2.239,0.254884667,2.382,2.356,2.604,2.127,2.351,1.73,2.725900244,0.952051,,
2645,79.8362,2.496,2.145,0.298355,2.329,2.371,2.620,2.038,2.252,1.63436,2.743352683,0.936224,,
2645.5,79.8683,3.527,2.290,0.243293667,2.25,3.351,3.704,2.176,2.405,2.29597,2.74276,0.812239,,
2646,79.894,3.040,2.266,0.253677667,2.367,2.888,3.192,2.153,2.379,2.01763,2.744009512,0.883465,,
2646.5,79.9275,3.163,2.197,0.284696333,2.34,3.005,3.321,2.087,2.307,1.97413,2.753212439,0.883465,,
2647,79.9515,3.451,2.067,0.328686667,2.277,3.279,3.624,1.964,2.170,1.94613,2.751721463,0.936224,,
2647.5,79.9696,2.491,2.207,0.278630667,2.196,2.367,2.616,2.097,2.317,1.67871,2.748477805,0.904568,,
2648,79.9924,3.028,2.022,0.340023,2.286,2.877,3.180,1.921,2.123,1.75036,2.745748537,0.936224,,
2648.5,80.0172,3.893,1.752,0.409944667,2.171,3.698,4.088,1.664,1.840,1.81358,2.735007561,0.933585,,
2649,80.0586,2.504,2.276,0.242558,2.035,2.379,2.629,2.162,2.390,1.77343,2.730621463,0.909845,,
2649.5,80.0882,3.071,2.106,0.298743,2.36,2.918,3.225,2.001,2.212,1.88943,2.716967805,0.909845,,
2650,80.114,2.315,2.278,0.233418667,2.244,2.199,2.430,2.164,2.392,1.69163,2.715182439,0.907206,,
2650.5,80.138,1.978,2.280,0.233074333,2.379,1.879,2.077,2.166,2.395,1.50003,2.716227073,0.95469,,
2651,80.1565,3.163,1.963,0.339964667,2.38,3.005,3.321,1.865,2.061,1.8015,2.706569756,0.899293,,
2651.5,80.1823,3.594,2.051,0.316115333,2.166,3.414,3.774,1.949,2.154,2.04525,2.714650976,0.867637,,
2652,80.2071,2.562,2.248,0.252648667,2.22,2.434,2.691,2.136,2.361,1.77864,2.728745366,0.907206,,
2652.5,80.2424,2.478,2.326,0.221000333,2.34,2.354,2.602,2.210,2.443,1.81397,2.729367317,0.896654,,
2653,80.266,2.975,2.205,0.26768,2.4,2.826,3.124,2.095,2.315,1.9415,2.72546561,0.883465,,
2653.5,80.2877,2.191,2.351,0.213641667,2.312,2.081,2.300,2.233,2.468,1.66355,2.735091951,0.917759,,
2654,80.3195,3.697,2.153,0.287883667,2.416,3.512,3.882,2.045,2.261,2.19461,2.727857805,0.896654,,
2654.5,80.3394,3.003,2.264,0.248565667,2.267,2.853,3.153,2.150,2.377,2.01586,2.732510244,0.904568,,
2655,80.3727,3.168,2.239,0.257360667,2.349,3.010,3.327,2.127,2.351,2.06819,2.730951951,0.90193,,
2655.5,80.399,2.380,2.199,0.271707667,2.327,2.261,2.500,2.089,2.309,1.63995,2.728897073,0.896654,,
2656,80.415,2.055,2.293,0.236520667,2.302,1.952,2.158,2.179,2.408,1.53833,2.732447561,0.957328,,
2656.5,80.446,2.577,2.334,0.223907,2.369,2.448,2.705,2.217,2.451,1.86202,2.740626585,0.907206,,
2657,80.4815,2.089,2.376,0.209952333,2.4,1.984,2.193,2.257,2.495,1.60964,2.748696098,0.923034,,
2657.5,80.5046,2.161,2.408,0.195467,2.429,2.053,2.269,2.287,2.528,1.68438,2.748359756,0.907206,,
2658,80.5289,3.098,2.295,0.253096,2.458,2.944,3.253,2.181,2.410,2.04841,2.76476561,0.862361,,
2658.5,80.5613,3.592,2.336,0.243223333,2.34,3.413,3.772,2.219,2.452,2.32828,2.776887317,0.891379,,
2659,80.5876,3.367,2.333,0.240229667,2.355,3.199,3.535,2.216,2.449,2.22828,2.769229268,0.846533,,
2659.5,80.6128,2.977,2.388,0.215923,2.355,2.829,3.126,2.268,2.507,2.10984,2.768242683,0.880827,,
2660,80.6358,2.978,2.372,0.218543,2.41,2.829,3.127,2.253,2.490,2.10129,2.760183902,0.907206,,
2660.5,80.6657,3.635,2.216,0.280726,2.406,3.453,3.817,2.105,2.326,2.19619,2.75860439,0.894016,,
2661,80.693,3.214,2.291,0.250900333,2.28,3.053,3.375,2.176,2.405,2.11301,2.757192195,0.875551,,
2661.5,80.7136,2.909,2.205,0.284493333,2.343,2.763,3.054,2.095,2.315,1.85997,2.758496829,0.904568,,
2662,80.7418,1.906,2.283,0.253028667,2.272,1.811,2.002,2.169,2.397,1.42521,2.75519561,0.92831,,
2662.5,80.773,1.737,2.376,0.212671,2.335,1.650,1.824,2.257,2.494,1.38765,2.752924146,0.95469,,
2663,80.8022,2.453,2.390,0.203809,2.429,2.331,2.576,2.270,2.509,1.8437,2.74852878,0.925671,,
2663.5,80.8231,1.978,2.391,0.201189,2.438,1.880,2.077,2.272,2.511,1.55831,2.745014634,0.978431,,
2664,80.8446,1.858,2.351,0.224768667,2.439,1.765,1.951,2.234,2.469,1.44315,2.755516098,0.946776,,
2664.5,80.8705,3.493,2.278,0.262971333,2.397,3.319,3.668,2.164,2.392,2.20194,2.770046585,0.938862,,
2665,80.9001,2.958,2.262,0.268758333,2.32,2.810,3.106,2.149,2.375,1.93017,2.769517073,0.878188,,
2665.5,80.9292,2.898,2.229,0.271649667,2.306,2.753,3.043,2.118,2.341,1.89279,2.750982439,0.886102,,
2666,80.9472,2.587,2.372,0.206886333,2.303,2.458,2.717,2.253,2.490,1.91481,2.739622927,0.909845,,
2666.5,80.9639,2.389,2.382,0.200769333,2.435,2.270,2.509,2.263,2.502,1.81285,2.737348293,0.904568,,
2667,81.0019,1.873,2.359,0.205856333,2.44,1.779,1.966,2.241,2.477,1.48349,2.727596098,0.952051,,
2667.5,81.0295,2.285,2.322,0.215528333,2.442,2.171,2.399,2.206,2.438,1.71523,2.715888537,0.92831,,
2668,81.0575,2.095,2.358,0.201249667,2.416,1.990,2.199,2.240,2.476,1.63092,2.718338293,0.917759,,
2668.5,81.0861,1.513,2.362,0.203969,2.442,1.437,1.588,2.244,2.480,1.25425,2.726574146,0.983708,,
2669,81.1175,1.715,2.253,0.252418333,2.435,1.629,1.801,2.140,2.366,1.31792,2.731793171,0.986345,,
2669.5,81.1442,2.899,2.372,0.208677,2.339,2.754,3.043,2.253,2.490,2.08948,2.742750488,0.896654,,
2670,81.1644,3.576,2.274,0.251322667,2.428,3.397,3.754,2.161,2.388,2.28694,2.745817805,0.833344,,
2670.5,81.1839,3.009,2.337,0.239651333,2.339,2.858,3.159,2.220,2.454,2.04775,2.771593902,0.875551,,
2671,81.206,2.946,2.254,0.272584667,2.359,2.799,3.093,2.141,2.366,1.91269,2.77061,0.864999,,
2671.5,81.2334,2.844,2.422,0.204197333,2.3,2.701,2.986,2.301,2.543,2.0724,2.774895122,0.846533,,
2672,81.2677,2.665,2.340,0.229018,2.435,2.532,2.798,2.223,2.457,1.89688,2.754348537,0.891379,,
2672.5,81.2987,2.679,2.340,0.223947,2.39,2.545,2.813,2.223,2.457,1.9191,2.745237317,0.896654,,
2673,81.3208,2.122,2.403,0.200456,2.397,2.016,2.229,2.283,2.523,1.64978,2.753219024,0.946776,,
2673.5,81.3457,2.547,2.332,0.231718,2.443,2.420,2.675,2.215,2.449,1.82491,2.753286098,0.938862,,
2674,81.3673,2.476,2.171,0.287391,2.383,2.353,2.600,2.062,2.279,1.6509,2.739627317,0.938862,,
2674.5,81.387,2.910,2.240,0.264864333,2.277,2.765,3.056,2.128,2.352,1.91883,2.745999268,0.872913,,
2675,81.4212,2.354,2.371,0.208856333,2.31,2.236,2.472,2.253,2.490,1.77177,2.742860244,0.870275,,
2675.5,81.4496,3.102,2.346,0.217792333,2.425,2.947,3.257,2.229,2.463,2.17194,2.73881878,0.886102,,
2676,81.4727,3.433,2.313,0.230286,2.413,3.262,3.605,2.198,2.429,2.30105,2.736167805,0.870275,,
2676.5,81.508,3.645,2.194,0.275473,2.385,3.463,3.827,2.085,2.304,2.22157,2.733114878,0.894016,,
2677,81.5328,2.392,2.316,0.222788333,2.294,2.272,2.511,2.200,2.431,1.76013,2.724354634,0.944137,,
2677.5,81.561,2.308,2.280,0.237857333,2.405,2.193,2.424,2.166,2.394,1.67813,2.724840976,0.959965,,
2678,81.5894,2.683,2.290,0.230656,2.377,2.549,2.817,2.176,2.405,1.90216,2.719126585,0.930948,,
2678.5,81.6209,1.903,2.265,0.233679667,2.39,1.808,1.998,2.152,2.379,1.45522,2.705792439,0.981069,,
2679,81.6428,2.088,2.271,0.231482333,2.376,1.984,2.193,2.157,2.384,1.56714,2.70576122,0.975793,,
2679.5,81.665,2.236,2.230,0.256961,2.376,2.124,2.348,2.118,2.341,1.59745,2.723014146,0.949414,,
2680,81.6962,2.466,2.155,0.286924667,2.329,2.343,2.589,2.047,2.262,1.64701,2.727229756,0.91512,,
2680.5,81.7219,3.290,2.075,0.317442667,2.274,3.126,3.455,1.971,2.179,1.92094,2.733762927,0.917759,,
2681,81.7526,1.937,2.333,0.222517333,2.214,1.840,2.033,2.216,2.450,1.49429,2.737305854,0.909845,,
2681.5,81.781,2.961,2.321,0.231342,2.397,2.813,3.109,2.205,2.437,2.0496,2.743779756,0.896654,,
2682,81.8049,2.671,2.388,0.207242667,2.376,2.537,2.804,2.269,2.507,1.96252,2.753168537,0.854447,,
2682.5,81.8246,2.322,2.400,0.204426,2.426,2.206,2.438,2.280,2.520,1.76328,2.757600488,0.938862,,
2683,81.854,1.888,2.404,0.207728,2.435,1.794,1.983,2.284,2.524,1.49008,2.766773415,0.965242,,
2683.5,81.8707,2.317,2.361,0.239317,2.422,2.201,2.433,2.243,2.479,1.67964,2.789199512,0.91512,,
2684,81.8895,2.185,2.452,0.210663667,2.376,2.076,2.295,2.329,2.574,1.66679,2.809581951,0.95469,,
2684.5,81.9245,1.408,2.472,0.207526667,2.423,1.338,1.479,2.348,2.595,1.18143,2.820106829,1.06285,,
2685,81.9525,2.755,2.354,0.262126333,2.44,2.617,2.893,2.236,2.471,1.85076,2.824509756,0.944137,,
2685.5,81.982,2.679,2.357,0.268878667,2.325,2.545,2.813,2.239,2.475,1.79499,2.83918439,0.92831,,
2686,82.0155,1.860,2.284,0.303423667,2.316,1.767,1.953,2.170,2.399,1.32208,2.850526098,1.03383,,
2686.5,82.0392,3.100,2.203,0.340019333,2.236,2.945,3.255,2.093,2.313,1.77759,2.865230244,0.957328,,
2687,82.0649,2.960,2.321,0.302986667,2.167,2.812,3.108,2.205,2.437,1.82873,2.87490561,0.920396,,
2687.5,82.0839,3.255,2.383,0.276783,2.24,3.092,3.418,2.264,2.502,2.04208,2.872262195,0.872913,,
2688,82.1042,3.047,2.388,0.276478667,2.286,2.895,3.199,2.268,2.507,1.94783,2.875056829,0.872913,,
2688.5,82.1352,2.943,2.498,0.227974,2.292,2.796,3.090,2.373,2.622,2.05111,2.874268537,0.85181,,
2689,82.1638,3.296,2.487,0.233891,2.397,3.131,3.461,2.363,2.612,2.21622,2.876146341,0.812239,,
2689.5,82.1913,2.083,2.535,0.2159,2.386,1.979,2.188,2.409,2.662,1.59467,2.88402878,0.917759,,
2690,82.2164,1.914,2.480,0.241538333,2.416,1.818,2.009,2.356,2.604,1.44836,2.883138049,0.944137,,
2690.5,82.2385,2.248,2.529,0.228148333,2.357,2.135,2.360,2.402,2.655,1.6654,2.898732927,0.938862,,
2691,82.2621,2.202,2.564,0.204379,2.385,2.092,2.312,2.436,2.693,1.69051,2.888391951,0.91512,,
2691.5,82.3007,2.364,2.559,0.217529333,2.432,2.245,2.482,2.431,2.687,1.75662,2.905023171,0.883465,,
2692,82.3258,2.092,2.515,0.246597333,2.415,1.988,2.197,2.389,2.641,1.5401,2.918095854,0.936224,,
2692.5,82.3478,1.996,2.534,0.241883333,2.36,1.897,2.096,2.407,2.660,1.49502,2.924675854,0.938862,,
2693,82.3754,2.141,2.582,0.222831667,2.355,2.034,2.248,2.453,2.711,1.61465,2.93118561,0.938862,,
2693.5,82.3993,2.173,2.553,0.236520667,2.406,2.064,2.281,2.425,2.681,1.60509,2.93064878,0.912482,,
2694,82.4191,1.856,2.615,0.211153,2.369,1.763,1.949,2.484,2.746,1.46416,2.939182683,0.917759,,
2694.5,82.453,1.843,2.637,0.209236,2.412,1.751,1.936,2.505,2.769,1.45962,2.953525122,0.907206,,
2695,82.4853,2.016,2.654,0.213132,2.42,1.916,2.117,2.521,2.787,1.55954,2.972885854,0.909845,,
2695.5,82.5055,2.024,2.702,0.19627,2.416,1.923,2.125,2.567,2.837,1.59645,2.986000244,0.896654,,
2696,82.5296,2.260,2.722,0.191708333,2.463,2.147,2.372,2.586,2.858,1.75457,2.99557561,0.880827,,
2696.5,82.5587,2.264,2.668,0.231479,2.458,2.151,2.378,2.534,2.801,1.66764,3.010840976,0.923034,,
2697,82.5797,2.156,2.706,0.215858667,2.38,2.048,2.264,2.570,2.841,1.63818,3.017487073,0.917759,,
2697.5,82.6139,2.696,2.641,0.25778,2.415,2.561,2.831,2.509,2.773,1.8334,3.030176829,0.870275,,
2698,82.642,3.370,2.594,0.295258333,2.333,3.202,3.539,2.464,2.724,2.02878,3.053526585,0.907206,,
